SMILES,endpoint
N#Cc1cccc(C23CC2C(N(CCN2CCCC2)C(=O)Nc2ccc(F)c(Cl)c2)CC3)c1,active
CC(C)C(C)Oc1cccc2ccc(N)nc21,active
Cc1cc(N(C)CCN(C)C)nc2ccc(N(Cc3ccc(F)c(F)c3)C(=O)C=Cc3ccc(OC(F)(F)F)cc3)cc12,active
COCC1OC(OCCc2ccccc2)C(NC(=O)CCCN=C(N)N)C(OCc2ccc(Cl)cc2)C1O,active
CC1c2c3cc(Cl)c(Cl)cc3[nH]c2CC2CCN(C)CC12,active
CCCCCCCCS(=O)(=O)NCC1CCC(CNc2nc3ccccc3c(N(C)C)n2)CC1,active
O=c1c2sc(-c3ccc(Cl)cc3)cc2ncn1-c1ccc2nc(CN3CCC(c4ccccc4)CC3)ccc2c1,active
Nc1ccc2cccc(OCCCNc3ccc4c(c3)OCO4)c2n1,active
N=C(N)NCCCC(NC(=O)C(c1ccccc1)c1ccccc1)C(=O)NCc1ccc(C(F)(F)F)cc1,active
COc1cc(OC)cc(C(=O)NC2CCN(C(C)C=Cc3ccccc3)C2)c1,active
COc1ccc(C=C2SC(=S)N(CCCC(=O)OCCN(C)C)C2=O)cc1,active
Cc1cnc(NC2CCC(CNC(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)nc1N,active
CN(C(=O)N1CCC(n2cnc3cc(-c4ccc5c(c4)OCCO5)sc3c2=O)C1)C1CCN(C2CCOCC2)C1,active
N#Cc1cccc(-c2ccc(C3(c4nc5cc(C(F)(F)F)c(F)cc5[nH]4)CC34CCNCC4)cc2)c1,active
Cc1ccccc1SCN(CCc1ccccc1)CSc1ccccc1C,active
CC1c2c3cc(C(F)(F)F)ccc3[nH]c2CC2CCN(CCCCC3CCOCC3)CC12,active
Nc1ccc2cccc(OCC3CC4CCC3C4)c2n1,active
O=C(CCCCCCCCCCCCc1ccc(C(F)(F)F)cc1)Nc1ccc2nc([N+]34CCC(CC3)CC4)ccc2c1,active
COCC1=C(C(=O)OC)C(c2ccc(F)c(F)c2)N(C(=O)NCCCN2CCC(c3cccc(NC(C)=O)c3)CC2)C(=O)N1,active
CCOC(=O)c1cccc(-n2ncc(Cl)c(Oc3ccc(OC)cc3)c2=O)c1,active
CCCCN1C(=O)N(Cc2ccccc2F)C2(CCN(Cc3ccc(-n4ccnc4)cc3)CC2)C1=O,active
O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2cc(F)c(F)c(F)c2o1,active
CN(C)c1ccc(-c2ccc(C(=O)N(C)C3CCN(C(=O)N(C)C4CCN(C)C4)C3)s2)cc1,active
Nc1ccc2cccc(OCCC(F)(F)F)c2n1,active
O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCN(C(=O)N2CCCC2)CC1,active
CC(C)N(C)c1nc2ccc(NC(=O)CCc3ccc(C(F)(F)F)cn3)cc2[nH]1,active
CCCCCCN(CS(=O)(=O)c1ccc(C)cc1)CS(=O)(=O)c1ccc(C)cc1,active
CNCCC(CNC(=O)Nc1cc(Cl)cc(Cl)c1)c1ccc(-c2cccc(C#N)c2)cc1,active
Cc1c(C2CC2)nc2ccc(NC(=O)c3ncc(-c4ccc(F)nc4)cn3)cn12,active
O=C(CNC(=O)OCc1ccccc1)NCC(CCCN1CCC(c2ccccc2)CC1)(c1ccccc1)c1ccccc1,active
O=C(COc1cccc(Cl)c1)NC1CN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)C1,active
O=C(NC1CCN(Cc2ccc(Cl)c(Cl)c2)CC1)c1csc([N+](=O)[O-])c1,active
CC(C)OCCCNc1ncc(Cl)cc1C(=O)NC1CCN(Cc2ccc3c(c2)OCO3)CC1,active
Fc1ccc(C(c2ccc(F)cc2)N2CCN(C=Cc3ccccc3)CC2)cc1,active
CN(C)Cc1cccc(C23CC2CC(N(CCCN2CCN(C)CC2)c2nc4cc(Cl)c(Cl)cc4[nH]2)CC3)c1,active
CN(C)c1ccc2nc(NC3CCCC(NCc4ccsc4)C3)ccc2c1,active
CN(C(=O)c1ccc(-c2ccc(C(N)=O)cc2)cc1)C1CCN(C(=O)N2CCC(NCCCc3ccccc3)C2)C1,active
O=C(CN1CCc2cc(-c3cc(Cl)ccc3Cl)ccc2C1C1CCN(C2CCCC2)CC1)Nc1cc(Cl)cc(Cl)c1,active
COc1ccc(-c2ccc3c(c2)occ(-c2ccc(N4CCC(N(C)C)C4)nc2)c3=O)c(OC)c1,active
CCN(CC)CCNC(=O)c1ccc(NC(=O)Nc2ccc(SC)cc2)cc1OC,active
COc1ccc2oc(O)cc(=NC3CCN(CC=Cc4ccccc4)CC3)c2c1,active
CN(C)c1nc(NCC2CCN(S(=O)(=O)c3ccc(Br)cc3OC(F)(F)F)CC2)nc2ccccc21,active
COc1nn(-c2cccc(C)c2)c(=O)c(Cl)c1Cl,active
CC(C)N(CCN(C(=O)Nc1ccc(F)c(Cl)c1)C1CCC2(c3cccc(CNS(C)(=O)=O)c3)CC2C1)C(C)C,active
O=C(NCCCOc1cccc2ccc(NCc3ccc(-c4ccccc4Cl)o3)nc21)Nc1ccc2c(c1)OCO2,active
Cc1ccc(-n2ncc(Cl)c(OC3CCN(C(=O)OC(C)(C)C)CC3)c2=O)cc1,active
COc1cc(NC(=S)Nc2ccc(Oc3ccccc3)cc2)ccc1OCCN1CCCC1,active
CCN(CC)Cc1ccc2c(c1)CCC(N1CCN(CCC3CCCCC3)CC1=O)C2,active
CN(CCCC(=O)N(C)C1CCN(C)C1)C(=O)c1ccc(-c2ccccc2)cc1,active
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(Cl)cc1,active
COc1ccc(Oc2c(Cl)cnn(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)c2=O)cc1,active
CCCc1cc(N)c2cc(NC(=O)C=Cc3ccc(Cl)c(Cl)c3)ccc2n1,active
Nc1cc(-c2ccccc2)nc2ccc(NC(=O)C=Cc3ccc(C(F)(F)F)cc3)cc12,active
O=C(NCC(CCN1CCC(N2CCCCC2)CC1)c1ccc(Cl)c(Cl)c1)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,active
CCC(CO)(CO)NC(=O)N(CCC1CCN(Cc2ccc(C)cc2)CC1)Cc1ccc(-c2cccc(C#N)c2)cc1,active
CC(CC(C)(C)C)Oc1cccc2ccc(NCc3ccc(-c4ccccc4Cl)o3)nc21,active
CCON=C(c1ccc(F)c(F)c1)c1ccc(CN2CCC3(CC2)OCc2cc(=O)n(C)cc23)cn1,active
Cc1cccc(CN2CCCCC2C(=O)N2CCN(c3ccc([N+](=O)[O-])cc3)CC2)c1,active
Nc1nc(NCC2CCC(CNS(=O)(=O)c3cccc4ccccc43)CC2)nc2ccccc12,active
N#Cc1ccc2[nH]nc(NC3CCN(Cc4ccc5c(c4)OCO5)CC3)c2c1,active
CCN(CCCN1CCC2(CC1)OCc1ccc(F)cc12)C(=O)C(c1ccc(F)c(F)c1)N1CCN(C(=O)OC(C)(C)C)CC1=O,active
N#Cc1cccc(C23CC2CC(N(CCN2CCC(O)C2)C(=O)NC2CCCCC2)CC3)c1,active
CCN(CC)Cc1cnc2c(cccc2Cn2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)c1,active
Cc1cc(N(C)C)nc(NC2CCC(NC(=O)c3ccc(Cl)c(Cl)c3)CC2)n1,active
CCCN(CCF)Cc1ccc(CCn2ccc(OCc3ccc(F)cc3)cc2=O)cc1,active
O=C1c2cc(OCCC3CCN(Cc4ccc(C5=NCCN5)cc4)CC3)ccc2CCCN1Cc1ccccc1,active
CC(=Cc1ccccc1)C(=O)Nc1ccc2nc(N(C)CCN(C)C)cc(C)c2c1,active
CC(=O)N(C)CC1=Cc2ccc(NC(=O)c3ccc(-c4ccc(Cl)cc4)cc3)cc2CC1,active
CN(C(=O)N1CCC(n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)C1)C1CCN(CC(=O)c2ccc(OC(F)(F)F)cc2)C1,active
CC1c2c3cc(C(F)(F)F)ccc3[nH]c2CC2CCN(Cc3ccccc3)CC12,active
O=C(NCC1(c2ccc(-c3cccnc3)cc2)CCN(S(=O)(=O)c2ccccc2)CC1)Nc1ccccc1F,active
CC(C)Cc1ccc(N2CCC(Oc3cccc4ccc(NCc5ccc(-c6cccc(C(F)(F)F)c6)o5)nc43)C2)cc1,active
CN(C)C1CCN(c2ccc(NC(=O)C3CCC(c4ccccc4)CC3)cc2)C1,active
COc1ccc2nc(NCCCNCc3ccsc3)cc(C)c2c1,active
CCCCCCOc1cccc2ccc(N)nc21,active
