SMILES,endpoint
CCCCC(CC)C(=O)Nc1ccc(S(N)(=O)=O)cc1,active
CC1CCCCC1O,active
Nc1nnc(S)s1,active
NS(=O)(=O)OCC1OC(OC2C(O)C(O)C(O)OC2CO)C(O)C(O)C1O,active
NS(=O)(=O)C(F)(F)F,active
OB(O)C=Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1,active
O=C1C=CCCO1,active
O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c32,active
NS(=O)(=O)c1ccc(-c2cn(C3OC(COC(=O)c4ccccc4)C(OC(=O)c4ccccc4)C3OC(=O)c3ccccc3)nn2)cc1,active
C=C(C)C1CCC2(COS(N)(=O)=O)CCC3(C)C(CCC4C5(C)CCC(OS(N)(=O)=O)C(C)(C)C5CCC43C)C12,active
NCCCCNCCCN,active
NCCc1c[nH]cn1,active
COc1ccc(OC)c(OC)c1,active
O=C(Nc1nnc(S)s1)NS(=O)(=O)Nc1nnc(S)s1,active
CN1CCN(C2=S=Nn3c4cc(S(N)(=O)=O)ccc4nc32)CC1,active
O=[N+]([O-])c1ccc(OP(=O)(O)O)cc1,active
NCCN1CCNCC1,active
CC(OS(N)(=O)=O)C(C)OS(N)(=O)=O,active
O=C(NN=Cc1ccccc1)Nc1n[nH]c(=S)s1,active
CC(C)(C)OC(=O)NCCc1nc(Br)[nH]c1Br,active
O=C1CCCCC1Cc1c(Br)c(O)c(O)c(Br)c1Br,active
NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,active
CCCC(=O)OC1OC(COS(N)(=O)=O)C(OC(=O)CCC)C(OC(=O)CCC)C1OC(=O)CCC,active
Cc1cc(C)[n+](NC(=O)c2[nH]c3ccc(S(N)(=O)=O)cc3c2-c2c(F)c(F)c(F)c(F)c2F)c(C)c1.[O-][Cl+3]([O-])([O-])[O-],active
CC1(C)OC2COC3(CNS(N)(=O)=O)OC(C)(C)OC3C2O1,active
Oc1c(I)cc(Cl)c2cccnc12,active
NS(=O)(=O)c1ccc(CCNC(=O)CN(CCN(CC(=O)O)CC(=O)NCCc2ccc(S(N)(=O)=O)cc2)CC(=O)O)cc1,active
Cn1nc(S(N)(=O)=O)sc1=NC(=O)CCSSCCC(=O)N=c1sc(S(N)(=O)=O)nn1C,active
NS(=O)(=O)c1cnccc1-[n+]1ccccc1,active
CC1(C)OB(c2ccc(NC(S)=Nc3ccc(S(=O)(=O)Nc4nnc(S(N)(=O)=O)s4)cc3)cc2)OC1(C)C,active
CNCC(O)c1ccc(O)c(O)c1,active
NS(=O)(=O)c1nnc(NC(=O)CC23CC4CC(CC(C4)C2)C3)s1,active
NS(=O)(=O)c1ccc(NC(=S)NC2C(O)OC(CO)C(O)C2O)c(Cl)c1,active
CCN(C(=O)OCC(CO[N+](=O)[O-])O[N+](=O)[O-])C1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,active
NS(=O)(=O)NO,active
S=c1cccco1,active
Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,active
CCCCC(CC)C(=O)OC,active
CC(C)(C)c1nnc(NS(N)(=O)=O)s1,active
COc1cc(C=CC(=O)C=C(O)C=Cc2ccc(O)c(OC)c2)ccc1O,active
