SMILES,endpoint
O=c1oc(-c2ccccc2[N+](=O)[O-])nc2ccccc21,active
O=C(c1ccccc1)n1nnc2ccccc21,active
CCOC(=O)c1c(C)n(C(=O)c2ccco2)c(=O)n1C(=O)c1ccco1,active
COc1cc(C(=O)ON=C2C=CC(=O)C(C)=C2)cc(OC)c1OC,active
COc1ccc(C(=O)n2nnc3ccccc32)cc1OC,active
CC(=O)c1c(OC(=O)c2ccco2)c2ccccc2n1C,active
Nc1nc(-c2ccco2)nn1C(=O)c1ccc(Cl)cc1,active
COc1ccc(C(=O)n2nnc3ccccc32)cc1Br,active
O=C(c1csc2ccccc12)n1cccn1,active
COc1ccccc1C(=O)n1nc(-c2ccco2)nc1N,active
Nc1nc(-c2cccnc2)nn1C(=O)c1ccco1,active
CSc1nc(-c2ccco2)nn1C(=O)c1cccs1,active
COC(=O)c1c2c(sc1NC(=O)c1c(C)onc1-c1ccccc1Cl)CCC2,active
Cc1onc(-c2ccccc2)c1C(=O)n1nnc2ccccc21,active
O=C(c1ccc(COc2ccc(F)cc2)o1)n1cc(Br)cn1,active
COc1cc2nc(COc3ccccc3[N+](=O)[O-])oc(=O)c2cc1OC,active
Cc1cccc(C(=O)ON=C2CCS(=O)(=O)c3sccc32)c1,active
Cn1cnnc1SCc1ccc(C(=O)n2ncc(C#N)c2N)cc1,active
COc1cccc(-c2nn(-c3ccccc3)cc2C(=O)n2nnc3ccccc32)c1,active
O=C(Nc1nc(-c2ccc(Cl)s2)cs1)c1cccs1,active
CCCC(=O)Nc1ccc(C(=O)n2nnc3ccccc32)cc1,active
CCSc1ccccc1C(=O)n1nnc2ccccc21,active
COc1cccc(C(=O)n2cnnc2N)c1OC,active
Cc1cc(C)c(C)c(S(=O)(=O)ON2C(=O)c3ccccc3C2=O)c1C,active
COC(=O)c1nc(NC(=O)c2ccccc2Cl)n[nH]1,active
COc1cccc(C(=O)Oc2cc(N)n(S(=O)(=O)c3ccc(C)cc3)n2)c1OC,active
CSc1nc(-c2ccco2)nn1C(=O)c1ccc(Cl)cc1,active
CC(=O)N1CCc2c(sc(NC(=O)C3CC3)c2-c2nc3ccccc3s2)C1,active
COc1ccc(C2CC23N=C(c2ccccc2)OC3=O)cc1,active
[Cl-].C[n+]1ccn(C(=O)N(c2ccccc2)c2ccccc2)c1,active
Cl.CC(C)CN(CC(C)C)CC(O)COc1ccccc1Br,decoy
Cc1ccc(C)c2[nH]c(=O)c(C(c3nnnn3C(C)(C)C)N3CC=C(c4ccc(F)cc4)CC3)cc12,decoy
COc1ccc(NC(=S)c2ccncc2)cc1,decoy
Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,decoy
COc1ccc2c(c1)occ(N1C(=O)c3ccccc3C1=O)c2=O,decoy
COc1ccc(Nc2nc(Cl)c(C=O)s2)cc1,decoy
CCCn1c(CCC(=O)O)ccc1-c1ccccc1,decoy
CC12CC3(C)CC(C)(C1)CC(C(=O)NCC(=O)O)(C2)C3,decoy
CCC(=O)Nc1cccc(Br)c1,decoy
Clc1nssc1=Nc1ccccc1,decoy
CCN(CC(=O)NC1CCCC1)S(=O)(=O)c1ccc(C)cc1,decoy
O=C(CSc1ccc(-c2ccccc2)nn1)N1CCCCC1,decoy
Cc1c(Cl)c(C(=O)NNC(=S)NCc2ccco2)nn1C,decoy
O=C(Nc1ccc2c(c1)CCC2)C1CCN(c2c3c(nc4ncnn42)CCC3)CC1,decoy
COc1ccc(C(=O)O)cc1S(=O)(=O)Nc1ccc(C)cc1,decoy
Oc1cccc(C2c3[nH]c4ccccc4c3CCN2Cc2ccc3c(c2)CCO3)c1,decoy
COc1ccccc1NC(N)=Nc1nc(=O)cc(CSc2ccc(C)cc2)[nH]1,decoy
COc1cc(S(=O)(=O)NC2CCCCC2)ccc1Cl,decoy
CC(C)COC(=O)CCNc1n[nH]c(=O)[nH]c1=O,decoy
O=C(Cc1ccccc1)N1CCc2ccccc21,decoy
O=C(O)CC1SC(=NN=Cc2ccccc2)N(c2ccc(O)cc2)C1=O,decoy
CCOC(=O)c1cnn(CCOC(=O)C2CC2)c1NC(=O)C1CC1,decoy
O=C(C1=CC(C2CC2)CC(OCCCCO)O1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,decoy
CCOC(=O)c1sc2nccc(N(C)C)c2c1N=CNOC,decoy
CCOC(=O)c1c(C)[nH]c(C)c1C(=O)COC(=O)c1ccc(OC)cc1,decoy
COc1ccc(S(=O)(=O)N2CCC(C(=O)NCC3CCCO3)CC2)cc1OC,decoy
