SMILES,endpoint
O=c1oc(-c2ccccc2[N+](=O)[O-])nc2ccccc21,active
O=C(c1ccccc1)n1nnc2ccccc21,active
CCOC(=O)c1c(C)n(C(=O)c2ccco2)c(=O)n1C(=O)c1ccco1,active
COc1cc(C(=O)ON=C2C=CC(=O)C(C)=C2)cc(OC)c1OC,active
COc1ccc(C(=O)n2nnc3ccccc32)cc1OC,active
CC(=O)c1c(OC(=O)c2ccco2)c2ccccc2n1C,active
Nc1nc(-c2ccco2)nn1C(=O)c1ccc(Cl)cc1,active
COc1ccc(C(=O)n2nnc3ccccc32)cc1Br,active
O=C(c1csc2ccccc12)n1cccn1,active
COc1ccccc1C(=O)n1nc(-c2ccco2)nc1N,active
Nc1nc(-c2cccnc2)nn1C(=O)c1ccco1,active
CSc1nc(-c2ccco2)nn1C(=O)c1cccs1,active
COC(=O)c1c2c(sc1NC(=O)c1c(C)onc1-c1ccccc1Cl)CCC2,active
Cc1onc(-c2ccccc2)c1C(=O)n1nnc2ccccc21,active
O=C(c1ccc(COc2ccc(F)cc2)o1)n1cc(Br)cn1,active
COc1cc2nc(COc3ccccc3[N+](=O)[O-])oc(=O)c2cc1OC,active
Cc1cccc(C(=O)ON=C2CCS(=O)(=O)c3sccc32)c1,active
Cn1cnnc1SCc1ccc(C(=O)n2ncc(C#N)c2N)cc1,active
COc1cccc(-c2nn(-c3ccccc3)cc2C(=O)n2nnc3ccccc32)c1,active
O=C(Nc1nc(-c2ccc(Cl)s2)cs1)c1cccs1,active
CCCC(=O)Nc1ccc(C(=O)n2nnc3ccccc32)cc1,active
CCSc1ccccc1C(=O)n1nnc2ccccc21,active
COc1cccc(C(=O)n2cnnc2N)c1OC,active
Cc1cc(C)c(C)c(S(=O)(=O)ON2C(=O)c3ccccc3C2=O)c1C,active
COC(=O)c1nc(NC(=O)c2ccccc2Cl)n[nH]1,active
COc1cccc(C(=O)Oc2cc(N)n(S(=O)(=O)c3ccc(C)cc3)n2)c1OC,active
CSc1nc(-c2ccco2)nn1C(=O)c1ccc(Cl)cc1,active
CC(=O)N1CCc2c(sc(NC(=O)C3CC3)c2-c2nc3ccccc3s2)C1,active
COc1ccc(C2CC23N=C(c2ccccc2)OC3=O)cc1,active
[Cl-].C[n+]1ccn(C(=O)N(c2ccccc2)c2ccccc2)c1,active
COC(=O)c1cc(NC(=O)Cc2ccccc2[N+](=O)[O-])cc(C(=O)OC)c1,decoy
COC(=O)c1ccccc1NC(=O)c1cnn2c1nc(C)cc2C,decoy
COc1ccc(S(=O)(=O)N2CCN(c3ccc(C)cc3C)CC2)cc1OC,decoy
O=c1[nH]c(C2CC2)nc2sc3c(c21)CCCC3,decoy
CCOC(=O)c1nc2ccccc2c(=O)n1-c1cccc(C)c1,decoy
COc1ccccc1N1CCN(C(c2nnnn2C(C)C)c2ccc(C)cc2)CC1,decoy
Cc1oc(C(=O)O)cc1COc1ccc2c3c(c(=O)oc2c1)CCC3,decoy
Cc1ccc(C)c(N(C(=O)CS(=O)CC(=O)Nc2ccc3c(c2)OCO3)C(C)C(=O)NC2CCCC2)c1,decoy
N#Cc1c(N=Cc2ccco2)sc2c1CCCCC2,decoy
COc1ccc(S(=O)(=O)NCCSc2ccccc2)cc1OC,decoy
O=S(=O)(NCCCCCNS(=O)(=O)c1ccccc1)c1ccccc1,decoy
O=C1CCCC2=C1C(c1ccccc1)CC(=O)N2c1ccccc1,decoy
O=C(c1ccco1)N1CCn2c3ccccc3nc21,decoy
CCOc1ccc(N2C(=O)C(=Cc3cccs3)N(CC(=O)OC)C2=S)cc1,decoy
COc1cc2c(C(=O)N3CCN(Cc4ccc5c(c4)OCO5)CC3)cn(C)c(=O)c2cc1OC,decoy
N#CC1=C(N)Oc2cc(N)ccc2C1c1ccc(F)cc1,decoy
CCc1ccccc1NS(=O)(=O)c1ccc2[nH]cc(C(=O)NCC3CCCO3)c(=O)c2c1,decoy
COC(=O)C1=C(C)N(CCC2=CCCCC2)C(=O)C1,decoy
COC(=O)c1ccc(CNC(=O)COC(=O)Cc2ccsc2)cc1,decoy
OC(COc1ccc2c(c1)CCC2)CN1CCN(c2ccccc2F)CC1,decoy
Cc1[nH]c2ccc(OC(=O)N3CCOCC3)cc2c1C(=O)OC(C)C,decoy
Cc1nn(Cc2cccc(C(=O)NCC(C)C)c2)c(C)c1Br,decoy
O=C(NC(=S)Nc1nc2c(s1)CSc1ccccc1-2)c1ccccc1,decoy
O=C(c1cccc2ccccc21)N1CCN=C1SCc1ccc([N+](=O)[O-])cc1,decoy
