SMILES,endpoint
S=C(NCCc1ccccc1)Nc1nccs1,active
Fc1cccc(Cl)c1CCNC(=S)Nc1nccs1,active
C=CC[NH+]1Cc2cccc3[nH]c(=O)n(c32)CC1C,active
CC(C)=CC[NH+]1Cc2cc(Cl)cc3[nH]c(=S)n(c32)CC1C,active
CC(C)=CC[NH+]1Cc2c3c(ccc2Cl)[nH]c(=S)n3CC1C,active
S=C(NCCc1ccccn1)Nc1ccc(Br)cn1,active
Fc1cccc(F)c1CCNC(=S)Nc1ccc(Br)cn1,active
O=C1c2ccccc2C2(c3ccccc3)SCCN12,active
Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,active
Cc1c(=O)[nH]c(=O)n(COCCO)c1SC1CCCCC1,active
Cc1c(=O)[nH]c(=S)n(COCCO)c1Sc1ccccc1,active
CCOCC1C(=O)NC(=O)C(CC)=C1Cc1ccccc1,active
CCOCC1C(=O)NC(=O)C(CC)=C1Cc1ccccc1,active
CCOCn1c(=O)[nH]c(=O)c(C(C)C)c1Cc1ccccc1,active
Cc1cc(C)cc(Cc2c(C(C)C)c(=O)[nH]c(=O)n2COCCO)c1,active
O=C1Nc2ccc(Cl)cc2C(C#CC2CC2)(C(F)(F)F)O1,active
O=C1Nc2ccc(Cl)cc2C(C#CC2CC2)(C(F)(F)F)N1,active
O=C1Nc2ccc(Cl)cc2C(C=CC2CC2)(C(F)(F)F)N1,active
Cc1c(Cc2ccccc2)nc(OC2CCCCC2)[nH]c1=O,active
COc1ccc2c(c1)N(C(=O)OC(C)C)C(CSC)C(=S)N2,active
CC(=O)c1ccccc1NC(C(N)=O)c1c(Cl)cccc1Cl,active
CC(=O)c1ccccc1NC(C(N)=O)c1c(Cl)cccc1Cl,active
NC(=O)C(Nc1ccccc1[N+](=O)[O-])c1c(Cl)cccc1Cl,active
NC(=O)C(Nc1ccccc1[N+](=O)[O-])c1c(Cl)cccc1Cl,active
CC(=O)c1ccc(C)cc1NC(C(N)=O)c1c(Br)cccc1Br,active
CC1=C(C(=O)Nc2ccc(Cl)c(C(=O)OC(C)C)c2)SCCO1,active
CC(=O)c1ccc(C)cc1NC(C(N)=O)c1c(Cl)cccc1Cl,active
CCN1c2cc([N+](=O)[O-])ccc2N(C)C(=O)c2cccnc21,active
Cc1occc1C(=S)Nc1ccc(Cl)c(CNOC(C)(C)C)c1,active
CCN1c2ncccc2-c2ncc(C)n2-c2ccc(OC)nc21,active
CCc1cc(NCc2nc3c(o2)c(C)ccc3C)c(=O)[nH]c1C,active
CC(C)c1c(=O)[nH]c(=O)n(COCc2ccccc2)c1Cc1ccccc1,active
CC1Oc2c3c(c4c(-c5ccccc5)cc(=O)oc4c2C(O)C1C)OC(C)(C)C=C3,active
O=C([O-])c1cc(C(c2ccc(O)c(C(=O)[O-])c2)=C2C=CC(=O)C(C(=O)[O-])=C2)ccc1O,active
COc1cc2c(cc1OC)C(=Cc1cc(Cl)ccc1O)C(=O)N2,decoy
CCOc1ccc(S(=O)(=O)Nc2cc(Cl)ccc2C)cc1,decoy
Cc1nn(C)cc1C=NNC(=O)c1sc2ccccc2c1Cl,decoy
CC1(C)Cc2cccc(OCC(=O)Nc3nccs3)c2O1,decoy
CCc1cc2c(o1)c(OC)ncc2C(=O)Nc1ccncc1Cl,decoy
O=C(CN1C(=O)C2CCCCC2C1=O)Nc1ccccc1Br,decoy
CCn1c(C)nnc1SCC(=O)Nc1ccc(Br)cc1,decoy
COc1cccc(CNc2nc3nc(C)c(Cl)c(C)n3n2)c1,decoy
CCc1ccc(NC(=O)COC(=O)c2ccc(Br)o2)cc1,decoy
CCC(CO)NC(=O)c1cc2sc3ccccc3c2s1,decoy
OC1=NC(S)=NC1=Cc1cc2ccccc2[nH+]c1N1CCOCC1,decoy
COc1ccc(C(=O)Nc2ccc(Br)cc2C)cc1[N+](=O)[O-],decoy
CCOC(=O)C1=C(C)C(=NNc2ccccc2Cl)N=C1C,decoy
CCC(CO)Nc1ncnc2c1cnn2-c1ccc(Cl)cc1,decoy
COc1cc2sc(NC(=O)c3ccccc3F)nc2c(OC)c1,decoy
CCn1c2ccccc2nc1NC(=O)c1nn(C)cc1Br,decoy
COc1cc(NC(=O)c2ccc(Cl)cc2[N+](=O)[O-])cc(OC)c1,decoy
CCc1ccc(NS(=O)(=O)c2ccc(OC)c(Br)c2)cc1,decoy
Cc1sc2nc3c4ccccc4c(NCCO)nn3c(=O)c2c1C,decoy
CCOc1ccc(S(=O)(=O)Nc2ccc(Br)cc2C)cc1,decoy
CC(C)c1ccc(NC(=O)CSc2nncs2)cc1,decoy
