SMILES,endpoint
CC(C)C(=O)COc1nc(N)nc2[nH]cnc21,active
Nc1nc2[nH]cnc2c(OCC2CCCO2)n1,active
Nc1nc2[nH]cnc2c(OCC2CCC(=O)N2)n1,active
Nc1nc2[nH]cnc2c(OCC2CCCCC2)n1,active
Nc1nc2[nH]cnc2c(OCC2CC=CCC2)n1,active
Cn1cnc2c1nc(NCCO)nc2NCc1ccccc1,active
CCC(CO)Nc1nc2c(ncn2C(C)C)c(NCc2ccccc2)n1,active
COc1ccc(CNc2nc(N(CCO)CCO)nc3c2ncn3C(C)C)cc1,active
Nc1nc(N)c(N=O)c(OCC2CCCCC2)n1,active
COc1ccc2c(c1)C(=Cc1cnc[nH]1)C(=O)N2,active
COc1cc[nH]c1C=C1C(=O)Nc2ccc([N+](=O)[O-])cc21,active
CCc1cnc(CSc2cnc(NC(=O)C(C)C)s2)o1,active
CCCCOc1c2cn[nH]c2ncc1C(=O)c1nccs1,active
COc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c31)NC2=O,active
[NH3+]CCSc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c31)NC2=O,active
NC(=O)Nc1cccc2c1C(=O)c1c-2n[nH]c1-c1cccs1,active
COc1ccc2c(c1)C(=Cc1[nH]cc3c1CCOC3=O)C(=O)N2,active
CNS(=O)(=O)c1ccc2c(c1)C(=Cc1[nH]cc3c1CCNC3=O)C(=O)N2,active
CC(=O)Nc1cccc2c1C(=O)c1c-2n[nH]c1-c1ccncc1,active
COc1ccc(-c2[nH]nc3c2C(=O)c2c-3cccc2NC(N)=O)cc1,active
COc1ccc(-c2[nH]nc3c2C(=O)c2c-3cccc2NC(=O)NN(C)C)cc1,active
Cc1nc2ccccn2c1-c1ccnc(Nc2ccccc2)n1,active
Cc1nc2ccccn2c1-c1ccnc(Nc2ccc(OCC(O)C[NH+](C)C)cc2)n1,active
O=C(Nc1ccccn1)Nc1cccc2c1C1CCCN1C2=O,active
NS(=O)(=O)c1ccc(NN=C2c3cc(Br)ccc3NC2=O)cc1,active
CNS(=O)(=O)c1ccc(NC=C2C(=O)Nc3ccccc32)cc1,active
N=[CH+](N)NS(=O)(=O)c1ccc(NC=C2c3ccccc3NC2=O)cc1,active
O=C1Nc2ccc(S(=O)(=O)O)cc2C1=C1Nc2ccccc2C1=O,active
c1nc2c(nc(Nc3ccccc3)nc2OCC2CCCCC2)[nH]1,active
NS(=O)(=O)c1ccc(Nc2nc3[nH]cnc3c(OCC3CCCCC3)n2)cc1,active
O=C(c1ccccc1)c1cnc2n[nH]cc2c1OCc1ccccc1,active
NS(=O)(=O)c1ccc(Nc2cc(-c3ccc([N+](=O)[O-])cc3)[nH]n2)cc1,active
CCCCOc1c2cn[nH]c2ncc1C(=O)c1c(F)cc(Br)cc1F,active
Cc1ccc(F)c(Nc2ccnc(Nc3ccc(S(N)(=O)=O)cc3)n2)c1,active
CC(C)C(CO)Nc1nc2c(ncn2C(C)C)c(Nc2cccc(Cl)c2)n1,active
CC(C)C(CO)Nc1nc2c(ncn2C(C)C)c(Nc2ccc(C(=O)[O-])c(Cl)c2)n1,active
[NH3+]C1CCC(Nc2nc3c(ncn3C3CCCC3)c(NCC3CC3)n2)CC1,active
NC(=O)c1ccc(Nc2nc(N)c(N=O)c(OCC3CCCCC3)n2)cc1,active
O=C1Nc2ccccc2C1=CNc1ccc(S(=O)(=O)Nc2nccs2)cc1,active
CNS(=O)(=O)Cc1ccc(NN=C2C(=O)Nc3ccc4ncsc4c32)cc1,active
O=C1Nc2ccc(-c3cnco3)cc2C1=CNc1ccc2c(c1)CS(=O)(=O)C2,active
C[NH+]1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc32)C(O)C1,active
COc1cc[nH]c1C=C1C(=O)Nc2ccc([N+](=O)[O-])c(N3CCCC(C(N)=O)C3)c21,active
C[NH+]1CCC(c2c3c(c(O)cc2O)C(=O)C(=Cc2ccc(S(N)(=O)=O)cc2)O3)CC1,active
[NH3+]C1CCC(Nc2nc3c(ncn3C3CCCC3)c(NCc3ccccc3)n2)CC1,active
Cc1nc(C)c(-c2[nH]nc3c2C(=O)c2c-3cccc2NC(=O)NN2CC[NH+](C)CC2)s1,active
O=C1Nc2ccc3ncsc3c2C1=CNc1ccc(S(=O)(=O)Nc2ccccn2)cc1,active
CCOC(=O)N1CC=C(NNC(=O)c2ccc(O)cc2)CC1,decoy
Cc1ccc2[nH]c(SCC(=O)c3c(N)n(C)c(=O)n(C)c3=O)[nH+]c2c1,decoy
CC(O)c1[nH]c2ccc(Oc3ccc4[nH]c(C(C)O)[nH+]c4c3)cc2[nH+]1,decoy
NC(=O)c1ccc(NC(=O)CSc2ccc3c(c2)OCCO3)cc1,decoy
Cc1nn(-c2ccccc2)c(Cl)c1C=NNc1nc(=O)[nH]nc1C,decoy
CCn1c2ccccc2c(Nc2ccc(NC(C)=O)cc2)c([N+](=O)[O-])c1=O,decoy
O=C(CNc1ccc(F)cc1)Nc1cc(=O)[nH]c(=O)n1C1CCCCC1,decoy
COc1cccc(C=NNC(=O)c2cc(-c3ccc(C)s3)[nH]n2)c1O,decoy
COC(=O)c1ccc(NC(=O)C(C)Sc2nc(C)cc(=O)[nH]2)cc1,decoy
CN1c2ccccc2C(C)(C)C1=CC(=O)CSc1nc(=O)cc(N)[nH]1,decoy
COc1cccc(C=Nn2c(=O)[nH]c3c4ccccc4[nH]c3c2=O)c1O,decoy
CN(c1nccc(=O)[nH]1)C1CCN(c2nc3cc(O)ccc3[nH]2)CC1,decoy
O=C(COc1ccc(C2CCCCC2)cc1)Nc1c[nH]c(=O)[nH]c1=O,decoy
Cc1cccc(-n2nnc(C(=O)NCc3ccc4c(c3)OCO4)c2N)c1,decoy
