SMILES,endpoint
S=C(NCCc1ccccc1)Nc1nccs1,active
Fc1cccc(Cl)c1CCNC(=S)Nc1nccs1,active
C=CC[NH+]1Cc2cccc3[nH]c(=O)n(c32)CC1C,active
CC(C)=CC[NH+]1Cc2cc(Cl)cc3[nH]c(=S)n(c32)CC1C,active
CC(C)=CC[NH+]1Cc2c3c(ccc2Cl)[nH]c(=S)n3CC1C,active
S=C(NCCc1ccccn1)Nc1ccc(Br)cn1,active
Fc1cccc(F)c1CCNC(=S)Nc1ccc(Br)cn1,active
O=C1c2ccccc2C2(c3ccccc3)SCCN12,active
Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,active
Cc1c(=O)[nH]c(=O)n(COCCO)c1SC1CCCCC1,active
Cc1c(=O)[nH]c(=S)n(COCCO)c1Sc1ccccc1,active
CCOCC1C(=O)NC(=O)C(CC)=C1Cc1ccccc1,active
CCOCC1C(=O)NC(=O)C(CC)=C1Cc1ccccc1,active
CCOCn1c(=O)[nH]c(=O)c(C(C)C)c1Cc1ccccc1,active
Cc1cc(C)cc(Cc2c(C(C)C)c(=O)[nH]c(=O)n2COCCO)c1,active
O=C1Nc2ccc(Cl)cc2C(C#CC2CC2)(C(F)(F)F)O1,active
O=C1Nc2ccc(Cl)cc2C(C#CC2CC2)(C(F)(F)F)N1,active
O=C1Nc2ccc(Cl)cc2C(C=CC2CC2)(C(F)(F)F)N1,active
Cc1c(Cc2ccccc2)nc(OC2CCCCC2)[nH]c1=O,active
COc1ccc2c(c1)N(C(=O)OC(C)C)C(CSC)C(=S)N2,active
CC(=O)c1ccccc1NC(C(N)=O)c1c(Cl)cccc1Cl,active
CC(=O)c1ccccc1NC(C(N)=O)c1c(Cl)cccc1Cl,active
NC(=O)C(Nc1ccccc1[N+](=O)[O-])c1c(Cl)cccc1Cl,active
NC(=O)C(Nc1ccccc1[N+](=O)[O-])c1c(Cl)cccc1Cl,active
CC(=O)c1ccc(C)cc1NC(C(N)=O)c1c(Br)cccc1Br,active
CC1=C(C(=O)Nc2ccc(Cl)c(C(=O)OC(C)C)c2)SCCO1,active
CC(=O)c1ccc(C)cc1NC(C(N)=O)c1c(Cl)cccc1Cl,active
CCN1c2cc([N+](=O)[O-])ccc2N(C)C(=O)c2cccnc21,active
Cc1occc1C(=S)Nc1ccc(Cl)c(CNOC(C)(C)C)c1,active
CCN1c2ncccc2-c2ncc(C)n2-c2ccc(OC)nc21,active
CCc1cc(NCc2nc3c(o2)c(C)ccc3C)c(=O)[nH]c1C,active
CC(C)c1c(=O)[nH]c(=O)n(COCc2ccccc2)c1Cc1ccccc1,active
CC1Oc2c3c(c4c(-c5ccccc5)cc(=O)oc4c2C(O)C1C)OC(C)(C)C=C3,active
O=C([O-])c1cc(C(c2ccc(O)c(C(=O)[O-])c2)=C2C=CC(=O)C(C(=O)[O-])=C2)ccc1O,active
CCc1sc(C(=O)Nc2cccc(NC(C)=O)c2)cc1Br,decoy
COc1ccc(C2(C)NC(=O)N(N=Cc3c(F)cccc3Cl)C2=O)cc1,decoy
CN(C)c1ccc(C=NNC(=O)c2[nH]ncc2Br)cc1,decoy
CC(=NNS(=O)(=O)c1ccccc1)c1sc(=S)n(C)c1C,decoy
COc1ccc2ccc(OC)c(C=C3NC(=S)N(C)C3=O)c2c1,decoy
COC(=O)c1c(N)sc(C(=O)Nc2cccc(Cl)c2C)c1C,decoy
Cc1cc(S(=O)(=O)NCc2ccc3c(c2)OCO3)c(C)cc1Cl,decoy
CCn1c(SCc2ccccc2Cl)[nH+]c2c1c(=O)[nH]c(=O)n2C,decoy
C=CCNC(=S)NN=C1c2ccccc2N(C(C)=O)C1=O,decoy
CCOC(=O)c1cc(C(=O)Nc2ccccc2Br)nn1C,decoy
COCn1c2ccccc2c2c1C1(CCC2=NO)SCCS1,decoy
CC(C)CSC1=NSC2=NC(=O)C(=Cc3ccc[nH]3)C(=N)N12,decoy
Cc1ccc(S(=O)(=O)Nc2cc(Cl)c(O)c(C)c2C)cc1,decoy
COc1ccnc(CSc2nc3sc(C4=NCCO4)cc3[nH]2)c1,decoy
Cc1cc(C)n(CCCn2c(S)nc3ccccc3c2=O)n1,decoy
CN(C)C(=S)Sc1c(O)c(-c2ccccc2)nn(C)c1=O,decoy
Cc1cc(F)ccc1NC(=O)CCN1C(=O)C2CC=CCC2C1=O,decoy
Cc1ccc(C(=O)CC2(O)C(=O)Nc3c2cc(C)cc3Br)o1,decoy
CC(C)CC1NC(=O)N(CC(=O)c2ccc(Cl)cc2)C1=O,decoy
CC(C)(C)c1ccccc1NC(=O)COC(=O)c1ccc(Br)o1,decoy
