SMILES,endpoint
c1ccc(-c2nn3c(nnc3-c3ccccc3)s2)cc1,active
CC(=O)c1nn(-c2cccc(Cl)c2)cc1C(=O)c1ccco1,active
O=C1C(Cl)=C(NCC2CCCO2)C(=O)N1Cc1ccccc1,active
Cc1sc2nc(CN3CCN(S(=O)(=O)c4cccc5nonc54)CC3)[nH]c(=O)c2c1C,active
COc1ccc2ncn(-c3ccccc3)c2c1,active
CCOC(=O)c1ccc(Oc2nc(NC)nc(SC)n2)cc1,active
COc1ccc(CN(C2CCCC2)S(=O)(=O)c2ccc(-n3cnnn3)cc2)cc1OC,active
COc1ccc(CN(Cc2cccnc2)S(=O)(=O)c2ccc(-n3cnnn3)c(C)c2)cc1OC,active
O=C(CSc1nnnn1Cc1ccccc1)c1ccccc1,active
COC(=O)c1ccccc1NC(=O)c1ccc2c(c1)OCCO2,active
CCOC(=O)c1nn(-c2ccc(OC)cc2)c(=O)c2c(N)scc21,active
CCOC(=O)c1cnn(-c2cccc(Cl)c2)c1N,active
c1c(CN2CCc3ccccc32)sc2nnc(-c3ccccc3)n12,active
COc1ccc(S(=O)(=O)N(C)c2ccc(C(=O)N3CCOCC3)cc2)cc1OC,active
COc1ccc(OC)c(N2C(=O)C(Cl)=C(N3CCCCC3)C2=O)c1,active
Cc1ccc(-c2nn(C)c(=O)c3ccccc32)cc1S(=O)(=O)NCCO,active
CCCCCSc1nc2n(-c3ccccc3)[nH]cc-2c(=O)n1,active
CCCCSc1nc2n(-c3ccc(F)cc3)[nH]cc-2c(=O)n1,active
CCOC(=O)c1c2c(sc1NC(=O)CSc1nnc(CN3CCOCC3)n1C)CCCC2,active
CCOc1cc(C(=O)NCCOC)ccc1OC,active
CC(C)C1c2c(n[nH]c2-c2ccccc2)OC(N)=C1C#N,active
C=CCOc1ccc(C(CC)=NO)c(OC)c1,active
CCOc1cc(C2c3c(n[nH]c3-c3ccccc3)OC(N)=C2C#N)ccc1O,active
CCOC(=O)c1oc2ccc(S(=O)(=O)N3CCOCC3)cc2c1C,active
COc1cc(NC(=NS(=O)(=O)c2ccccc2)c2ccccc2)ncn1,active
Cc1cc2c(c(Br)c1)NC(=O)C2=C1SC(N2CCCCCC2)=NC1=O,active
NC1=NC(c2cn(-c3ccccc3)nc2-c2cccs2)N2c3ccccc3NC2=N1,active
CC(=O)O.NC1=NC(c2ccc(Br)cc2)N2c3ccccc3NC2=N1,active
NC1=NC(c2ccc(Cl)cc2)N2c3ccccc3NC2=N1,active
CCC1=NN=C2CC(c3ccccc3)CC(NO)=C12,active
CCOC(=O)CNC(=O)c1cc(C)oc1C,decoy
CS(=O)c1nc(-c2ccc(Br)cc2)cc(-c2ccccc2)c1C#N,decoy
CCOC(=O)N1CCN(C(=O)c2cccc(NC3=NC4CS(=O)(=O)CC4S3)c2)CC1,decoy
CC(C)c1nnc(SCc2ccc(CSc3nnc(C(C)C)n3N)cc2)n1N,decoy
O=C(c1ccco1)C1=C(O)C(=O)N(c2ncccn2)C1c1cccc(Cl)c1,decoy
Cn1c2nc(N3CCc4ccccc4C3)n(Cc3ccc(Br)cc3)c2c(=O)n(C)c1=O,decoy
O=C(c1cc2cc3ccc(Cl)cc3nc2o1)N1CCC2(CC1)OCCO2,decoy
CCS(=O)(=O)N1CCC(C(=O)NCCc2ccccc2)CC1,decoy
C=CCNc1nnc(SCC(=O)N2CCCCC2)c2ccccc21,decoy
COc1ccc(CN2CC(C(=O)NCCN3CCOCC3)CC2=O)cc1,decoy
COc1ccc(Br)cc1CN1CCN(CCO)CC1,decoy
Cc1ccc(-c2nnc(-c3cccc(Br)c3)o2)cc1,decoy
Cn1ccnc1SCC(=O)N(C1CCCCC1)C1CCCCC1,decoy
CC1=C(C(=O)OCc2ccccc2)C(c2ccco2)N2NC=NC2=N1,decoy
Cc1ccc2cc(CN(Cc3ccco3)C(=O)C3CCCCC3)c(=O)[nH]c2c1C,decoy
Cn1c2nc(N3CCCCC3)n(CCSc3nc4ccccc4o3)c2c(=O)n(C)c1=O,decoy
CCCCNC(=O)c1c[nH]c2ccc(S(=O)(=O)Nc3ccc(OCC)cc3)cc2c1=O,decoy
CCC(=O)N1CCN(c2ccc(Cl)cc2NC(=O)c2ccc3c(c2)OCCO3)CC1,decoy
C=CCn1c(COc2cccc3ccc(C)nc32)nnc1SCC(=O)OC,decoy
COc1ccccc1-n1cnc2cc(NCc3ccco3)ccc21,decoy
Cc1nn(-c2nc3ccccc3s2)c(C)c1Oc1ccccc1O,decoy
Cc1cc(C)c2c(c1)c(C)cc1nnc(SCC(=O)NCc3ccco3)n12,decoy
O=c1nc2n(c3c4ccccc4oc31)Cc1ccccc1-2,decoy
Cc1cccc(OC(=O)N2CCOCC2)c1,decoy
Cc1cc(NC(=O)c2cc3ccccc3o2)cc(C)c1OCC(=O)N1CCOCC1,decoy
O=C(NCCCN1CCN(Cc2ccccc2)CC1)C1CCN(c2nnc(-n3cccc3)s2)CC1,decoy
CS(=O)(=O)N(CC(=O)N1CCCCC1)c1ccc2c(c1)OCO2,decoy
O=C(CSc1nnnn1-c1ccc2c(c1)OCO2)NCc1ccccc1,decoy
COC(=O)C1CCN(S(=O)(=O)Cc2ccccc2)CC1,decoy
O=S(=O)(c1ccc(Cl)s1)N1CCN(c2ncccn2)CC1,decoy
CCCCNC(=O)COC(=O)c1cc2c(C)nn(-c3ccccc3)c2s1,decoy
CCOC(=O)CSC1=Nc2ccccc2C2=NC(CC(=O)NCc3ccccc3)C(=O)N21,decoy
Cc1cccc(NC(=O)COc2ccc(Br)cc2)n1,decoy
Cl.Cc1ccccc1OCC(=O)OC(C)CN1CCN(C)CC1,decoy
Cn1nc(-c2ccc(Cl)cc2)c2cc(C(=O)N3CCOCC3)sc21,decoy
Cn1c(CSc2nc3ccc(Br)cc3[nH]2)nc2ccccc21,decoy
Cc1cccc(NC(=O)COc2ccccc2)c1,decoy
O=C(O)C(=O)O.O=C(c1cccs1)N1CCN(Cc2ccncc2)CC1,decoy
Cc1ccc(CNC(=O)CSc2n[nH]c(N)n2)cc1,decoy
Cc1nnc(NCc2ccco2)c2ccccc12,decoy
COc1cc(NC(=O)c2ccc(-c3ccc(Br)cc3)o2)ccc1NC(=O)C(C)C,decoy
COC(=O)CSc1cc(C(=O)c2nccn2C)c2ccccc2n1,decoy
Cc1c(C(=O)NCc2ccoc2)oc2ccc3c(c12)C(=O)CC(C)(C)O3,decoy
Cc1ccc2nc(N3CCN(Cc4nnnn4Cc4ccccc4)CC3)c(C#N)cc2c1,decoy
COCCOC(=O)C1=C(C)N=C2SCCC(=O)N2C1c1ccc(OC(=O)c2ccco2)cc1,decoy
O=C(NCC12CC3CC(C1)CC(CNC(=O)N1CCCC1)(C3)C2)N1CCCC1,decoy
O=C(c1ccccc1-c1nc2ccccc2[nH]1)N1CCCCC1,decoy
CCOc1cc(-c2nc(-c3cc(OC)c(OC)c(OC)c3)no2)cc(OCC)c1OCC,decoy
O=C(NCc1ccco1)C1CCN(S(=O)(=O)c2ccc(-n3cnnn3)cc2)CC1,decoy
CCC1(CC)C(=O)NC(=O)N=C1NCCc1c[nH]c2ccccc12,decoy
COC(=O)c1coc(-c2ccc(C)cc2)c1C(=O)OC,decoy
CC(C)(C)c1ccccc1NC(=O)c1ccco1,decoy
CCC(=O)N1CCc2cc(S(=O)(=O)NCCC(=O)Nc3cc(C)cc(C)c3)ccc21,decoy
COc1ccc(S(=O)(=O)N(C)c2ccc(C(=O)N3CCOCC3)cc2)cc1,decoy
O=C(C1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1)N1CCN(c2ncccn2)CC1,decoy
Cn1c(SCC(=O)Nc2ccccc2F)nnc1-c1cccnc1,decoy
COc1cc2c(cc1OC)CN(C(=O)CSc1nc3[nH]ncc3c(=O)n1-c1ccccc1)CC2,decoy
COC(=O)C(C(=O)Nc1ccccc1C)C1CCCC1,decoy
CC(=O)Nc1ccc(C(=O)CS(=O)(=O)c2ccc(C)cc2)cc1,decoy
CC1CCC(NC(=O)CC2Oc3ccccc3NC2=O)CC1,decoy
CC(C)(C)NC(=O)C(c1ccccc1)N(Cc1ccco1)C(=O)c1csnn1,decoy
CC(=O)CCc1oc2ccc(NC(C)=O)cc2c1-c1ccc(C)o1,decoy
O=C(O)CSc1nnc(Cc2ccccc2)n1Cc1ccccc1,decoy
CCC(=O)Nc1ccc(NC(=O)c2ccccc2Cl)nc1,decoy
CCOC(=O)COc1ccc(S(=O)(=O)N2CCN(C(=O)OCC)CC2)cc1,decoy
CN1CCN(C(=NS(=O)(=O)c2ccc(F)cc2)c2ccccc2)CC1,decoy
CCOC(=O)CC1=Nc2ccccc2NC(=O)C1,decoy
Cc1cc(S(=O)(=O)N(Cc2ccco2)Cc2ccccn2)ccc1-n1cnnn1,decoy
COC(=O)c1nc(C(=O)OC)c(C(=O)OC)nc1C(=O)OC,decoy
CC(=O)c1c(NCCc2ccccc2)cc(C)oc1=O,decoy
COC(=O)c1ccc(CSc2nc3ccccc3c(=O)n2-c2ccc(OC)c(OC)c2)o1,decoy
Cc1c2ccccc2oc1C(=O)Nc1ccc(Cl)cn1,decoy
COC(=O)c1ccccc1NC(=O)CSc1nnc(COc2cccc(OC)c2)n1C,decoy
Clc1ccc2[nH]c3c(ncnc3NCC3CCCO3)c2c1,decoy
Nc1nnc(SCC(=O)c2ccccc2)s1,decoy
CCc1nc2sc3c(c2c(SCC(=O)N2CCN(C(=O)c4ccco4)CC2)n1)CCCC3,decoy
COc1ccc(OC)c(NC=C2CCCCC2=O)c1,decoy
O=C(Nc1ccc(Br)cn1)c1ccc2nccnc2c1,decoy
O=C(NCC1(c2ccccc2)CCOCC1)c1ccc(Br)o1,decoy
CC(=O)NCCn1c(=O)c2ccccc2nc1SCC(=O)NCC1CCCO1,decoy
Cc1nnc(SCCn2c(N3CCCCC3)nc3c2c(=O)n(C)c(=O)n3C)s1,decoy
Cc1ccn(C(CC(=O)c2ccc(C)cc2)C(=O)O)n1,decoy
Cc1ccccc1C(=O)Nc1ccc(Br)cn1,decoy
COCC(=O)N(c1ccc(C(C)C)cc1)C1C=CS(=O)(=O)C1,decoy
c1nnc(-c2ccc(CSc3nc4ccccc4[nH]3)cc2)o1,decoy
COCc1nc2ccccc2n1CCCOc1ccccc1,decoy
O=C(Cn1nnc2c(cnn2-c2ccccc2)c1=O)NCc1cccs1,decoy
CCCN(C(=O)c1ccccc1N)c1c(C)n(C)n(-c2ccccc2)c1=O,decoy
O=C(CCCN1C(=O)c2ccccc2C1=O)Oc1ccc(F)cc1,decoy
O=C1CCCN1c1ccc(S(=O)(=O)Nc2ccc3c(c2)OCCO3)cc1,decoy
Cc1ccc(NC(=O)CCN2C(=O)c3ccncc3C2=O)cc1,decoy
Cc1ccc2c(c1)CCCN2C(=O)c1ccncc1,decoy
CCn1c(-c2ccc(F)cc2)n[nH]c1=S,decoy
COc1ccccc1NC(=O)C1=C(C)N=C2N=CNN2C1c1ccc(C)o1,decoy
Cc1nn(S(=O)(=O)c2c(C)cc(C)cc2C)c(C)c1Br,decoy
COc1cc(S(=O)(=O)N2CCN(C)CC2)c(OC)cc1Br,decoy
COc1ccc(CCNC(=O)CN(c2ccc(OC)c(OC)c2)S(C)(=O)=O)cc1,decoy
CCOc1ccccc1C(=O)NCCc1ccc(S(N)(=O)=O)cc1,decoy
CCCCOC(=O)c1ccc(NC(=O)CSc2nncn2C)cc1,decoy
CC(=O)N1CCN(c2ccc(NC(=O)c3ccc4c(c3)OCCO4)cc2)CC1,decoy
COc1cc(-c2csc(C)n2)ccc1O,decoy
COc1ccccc1C1c2c(cc(C)n(Cc3ccccn3)c2=O)OC(N)=C1C#N,decoy
CCOc1c(OC)cccc1C1CC(=O)Nc2cc(OC)c(OC)cc21,decoy
Cc1cc(=O)nc(SCC(=O)NCCOc2ccccc2)[nH]1,decoy
COc1cc(OC)c(C2N3CCCC3C(=O)N2c2ccc(Cl)cc2)cc1OC,decoy
CC(=O)Cc1nsc(Nc2ccc3c(c2)OCCO3)n1,decoy
O=C(NCc1ccccc1Cl)c1cnn2cccnc12,decoy
CCC(Sc1ncccc1C(=O)OCCN1CCCC1=O)C(=O)NCc1ccco1,decoy
CC12CC(CC(C)(C)C1)N(c1ncnc3ccccc31)C2,decoy
CC(=O)N1CCN(Cc2ccc(Br)s2)CC1,decoy
O=C(CSc1nnc2n1c1ccccc1c(=O)n2C1CCCC1)N1CCCCCC1,decoy
S=c1[nH]nc(-c2ccc(Br)cc2)n1Cc1ccco1,decoy
COc1ccc(CNC(=O)C2CCN(c3nccs3)CC2)cc1,decoy
O=c1cc(O)n(-c2ccccc2F)c(=S)[nH]1,decoy
CCOc1ccc(N(CC(=O)Nc2ccc(OC)cc2)S(C)(=O)=O)cc1,decoy
O=C(NCc1ccccn1)c1cc2cc(Br)ccc2oc1=O,decoy
O=c1cc(NCc2ccccc2)nc2n1CCCS2,decoy
COc1ccc(Cl)cc1C(=O)Nc1ccccc1N1CCN(C(=O)C(C)C)CC1,decoy
O=C(Nc1ccc2c(c1)OCO2)OCc1ccccc1,decoy
COc1cc(NC(=O)c2ccco2)c(OC)cc1NC(=O)CSc1nnc(-c2cccs2)n1C,decoy
O=C(NCCOC(=O)c1ccc(Cl)c(S(=O)(=O)N2CCCCC2)c1)c1ccncc1,decoy
CC(=O)Nc1ccc2nc(-c3ccccn3)[nH]c2c1,decoy
Cc1ccc2nsnc2c1S(=O)(=O)N(CCO)Cc1cc2cc3c(cc2[nH]c1=O)OCCO3,decoy
CC(C)CN(C(=O)COC(=O)c1cc2ccccc2oc1=O)C1CCS(=O)(=O)C1,decoy
Cc1ccc(C(=O)Nc2ccccc2N2CCN(C(=O)C(C)C)CC2)cc1C,decoy
CCn1c(CCNC(=O)c2cccs2)nnc1SCC(=O)c1ccc(OC)cc1,decoy
COc1cccc(NC(=O)COC(=O)c2cccnc2)c1,decoy
O=C(CSc1nnc(CNc2ccccc2)o1)N1CCCc2ccccc21,decoy
COC(=O)c1ccc(N2C(=O)CC(NCc3ccccc3)C2=O)cc1,decoy
Cc1ccc(-n2c(Cc3cccn3C)nnc2SCC(N)=O)cc1,decoy
COCCN(C(=O)CNC(=O)c1cccs1)C(C(=O)NC1CCCC1)c1cccs1,decoy
Cc1ccc(OCC(=O)N2CCN(C)CC2)c(Br)c1,decoy
COc1ccc(Oc2nc(Oc3ccc(OC)cc3)nc(Oc3ccc(OC)cc3)n2)cc1,decoy
O=C(CCn1c(=O)c2sccc2n(Cc2cc(=O)n3ccccc3n2)c1=O)NCc1ccco1,decoy
Cc1cccc(OCCOCCN2CCOCC2)c1C,decoy
Cc1cc(C)cc(NC(=O)c2cc(S(=O)(=O)NCc3ccco3)ccc2F)c1,decoy
COc1ccc(CCNC(=O)CN2CCN(c3cccc(Cl)c3)CC2)cc1OC,decoy
Fc1ccccc1CSc1nnc(-c2ccccc2)o1,decoy
Cc1sc2nc(C3CC3)nc(SCC(=O)NCc3ccco3)c2c1C,decoy
CCOc1cc2[nH]c(=O)n(CCC(=O)NCCc3ccccc3)c(=O)c2cc1OCC,decoy
O=S1(=O)N=C(Nc2ccc(N3CCOCC3)cc2)c2ccccc21,decoy
O=C(NCCC1=CCCCC1)C1CCN(S(=O)(=O)c2cnc[nH]2)CC1,decoy
COc1ccccc1Cn1c(CCCO)nc2ccccc21,decoy
Cc1ccccc1N(CC(N)=O)S(C)(=O)=O,decoy
O=C(O)c1ncccc1C(=O)NC1CCCCC1,decoy
COc1ccc(C2C(=O)N(C3CCCCCC3)CC(=O)N2Cc2ccccc2)cc1OC,decoy
CC(C)N1C(=O)CCC1C(=O)N1CCCc2ccccc21,decoy
NC(=O)C1(N2CCCCC2)CCN(C2CC(=O)N(Cc3cccs3)C2=O)CC1,decoy
CCCc1cc(C(=O)NCC(C)C)no1,decoy
CC(C)NC(=O)CSc1nncn1-c1ccccc1,decoy
Cn1c(Cc2csc(N)n2)nnc1SCC(=O)NC1CCCCC1,decoy
O=C(CSc1n[nH]c(-c2ccccc2)n1)c1ccccc1,decoy
Cc1cc(C(=O)CSc2nc(=O)c3ccccc3[nH]2)c(C)n1C,decoy
CCCCCCC1C(=NO)CCC1C(=O)OC,decoy
COCCCNC(=O)CN(c1cc(OC)ccc1OC)S(=O)(=O)c1ccccc1,decoy
COc1ccc2[nH]c(=O)c3c(c2c1)OC(C)(C)C=C3,decoy
Cc1ccc(NC(=O)CSc2nnc(C3CCCN3C(=O)OC(C)(C)C)o2)c(C)c1,decoy
COc1ccccc1-c1noc(-c2ccccc2)n1,decoy
COc1ccc2c(c1)C(=O)CC(c1ccccc1F)O2,decoy
CCN(CC)C(=O)c1cc(-c2ccccc2OC)on1,decoy
COC(=O)c1ccc(NC(=O)c2cnc3scc(C)n3c2=O)cc1,decoy
CCOC(=O)c1c(C)nc(C)cc1Nc1ccccc1N,decoy
O=C(Nc1ccc(Cl)cc1)N1CCCC1,decoy
CCCc1cc(=O)nc(SCC(=O)N(Cc2ccccc2)C(C)C)[nH]1,decoy
CCOCC(=O)N1CCc2ccccc21,decoy
CCN(CC)S(=O)(=O)c1ccc(NC(=O)c2ccc(NS(C)(=O)=O)cc2)cc1,decoy
CS(=O)(=O)N(CC(=O)Nc1ccc2c(c1)OCCO2)c1ccc2c(c1)OCO2,decoy
O=C(NC1CCCCC1)N1CCC(c2nc3ccc(Cl)cc3[nH]2)CC1,decoy
Cn1c(Cn2c3ccccc3sc2=O)nnc1SCC(=O)NCc1ccco1,decoy
