SMILES,endpoint
COc1ccccc1N1CCN(CCCCCCNC(=O)c2ccc3ccccc3c2)CC1,active
COc1cc(Cl)c(C)c2c1N=C(N)NC2C,active
[H]c1cc(F)c2c(c1C(N)=O)CC(N(C1CCC1)C1CCC1)CO2,active
[H]C([H])([H])CCN(CCC([H])([H])[H])C1CCc2cccc(O)c2C1,active
CC(N)Cn1ncc2ccc(O)cc21,active
CC(C)CC1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4c5cccc6[nH]c(Br)c(c65)CC4N(C)C3)(C(C)C)C(=O)N12,active
CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,active
c1nc(CCN2CCCC(c3ccnc(NC4CC4)n3)C2)cs1,active
NCCc1c[nH]c2ccc3c(c12)CCCO3,active
COc1cc2cccnc2c(N2CCN(C3CCN(c4ccc(F)c5c(OC)cc(C(F)(F)F)nc45)CC3)CC2)c1,active
c1ccc(Oc2ccccc2OC2CNC2)cc1,active
CN1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3,active
COc1ccccc1N1CCN(CCCCNC(=O)C2CCCN2C(=O)C23CC4CC(CC(C4)C2)C3)CC1,active
O=C1NCc2ccc3c(c21)CC(N(CCCc1c[nH]c2ccc(F)cc12)CC1CC1)CO3,active
Cc1cnc(NC2CCC(CNC(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)nc1N(C)C,active
O=C(N(CCN1CCN(c2ccccc2O)CC1)c1ccccn1)C12C3C4C1C1C2C3C41I,active
CC1NC(NCC(F)F)=Nc2cccc(Cl)c21,active
CC1(c2cccc(OCc3ccccc3)c2)C(=O)Nc2cc(Cl)cc(Cl)c2C1=O,active
COc1cc(CC(C)N)c(OC)cc1I,active
COc1ccc(NC(=O)N2CCN(c3ccccc3C)CC2)cc1N1CCN(C)CC1,active
CCCN(CCC)C1CCc2c(OC)cccc2C1C,active
Cc1sc2nc(SCCCN3CCN(c4ccccn4)CC3)n(N)c(=O)c2c1C,active
COc1cccc(OC)c1OCCNCC1COc2ccccc2O1,active
O=C1CSC(=O)N1CCCCCCCCNCC1CCc2ccccc2O1,active
CCCCN1CCC(COC(=O)c2cc(Cl)c(NC)c3c2OCCO3)CC1,active
O=C1OC2(CCC(N3CCN(Cc4ccccc4I)CC3)CC2)c2ccc3c(c21)OCCO3,active
CC(C)N(c1cccc(N2CCN(C)CC2)c1)S(=O)(=O)c1ccccc1,active
CN1C2CCC1CC(OC(=O)c1c[nH]c3ccccc13)C2,active
COc1cccc2c1OC(CN1C3CCC1CC(O)(c1cccc(C(F)(F)F)c1)C3)CO2,active
CC(C)NCC(O)COc1cccc2[nH]ccc21,active
NC1=Nc2ccc(Cl)c(Cl)c2CN1,active
c1ccc(CCc2ccccc2OCc2ccccc2)cc1,active
COc1ccc(NS(=O)(=O)c2sc3ccc(Cl)cc3c2C)cc1N1CCNCC1,active
Fc1ccc(SCCCN2CCC(c3ccc(Cl)cc3)CC2)cc1,active
CC(=O)Nc1cccc(N2CCN(CCCCNS(=O)(=O)CC(C)C)CC2)c1,active
Cc1ccc(CNCC2(F)CCN(C(=O)c3cc(Br)cs3)CC2)nc1,active
COc1ccccc1N1CCN(CCc2cccc(OCCCCCOc3cccc(CCN4CCN(c5ccccc5OC)CC4)c3)c2)CC1,active
CCCNC1Cc2cccc3nc(O)n(c32)C1,active
COc1ccccc1N1CCN(CCN(C(=O)C2CCCCC2)c2ccccn2)CC1,active
Fc1ccc(Oc2ncccc2C2CCNCC2)c(F)c1,active
CN(C)S(=O)(=O)c1cccc2c1cccc2N1CCN(CCCCN2C(=O)C3CCCN3C2=O)CC1,active
N#Cc1ccc2[nH]cc(C3CCC(N4CCN(c5cccc6cccnc65)CC4)CC3)c2c1,active
CC1CC(c2cc3ccccc3s2)CCN1CC(O)COc1cccc2[nH]ccc21,active
OC(CCOc1cccc2[nH]ccc21)CNC12CC3CC(CC(C3)C1)C2,active
CC(C)(C)Nc1nccc(C2CCCN(CCc3c[nH]c4ccccc34)C2)n1,active
