SMILES,endpoint
c1ccc(-c2nn3c(nnc3-c3ccccc3)s2)cc1,active
CC(=O)c1nn(-c2cccc(Cl)c2)cc1C(=O)c1ccco1,active
O=C1C(Cl)=C(NCC2CCCO2)C(=O)N1Cc1ccccc1,active
Cc1sc2nc(CN3CCN(S(=O)(=O)c4cccc5nonc54)CC3)[nH]c(=O)c2c1C,active
COc1ccc2ncn(-c3ccccc3)c2c1,active
CCOC(=O)c1ccc(Oc2nc(NC)nc(SC)n2)cc1,active
COc1ccc(CN(C2CCCC2)S(=O)(=O)c2ccc(-n3cnnn3)cc2)cc1OC,active
COc1ccc(CN(Cc2cccnc2)S(=O)(=O)c2ccc(-n3cnnn3)c(C)c2)cc1OC,active
O=C(CSc1nnnn1Cc1ccccc1)c1ccccc1,active
COC(=O)c1ccccc1NC(=O)c1ccc2c(c1)OCCO2,active
CCOC(=O)c1nn(-c2ccc(OC)cc2)c(=O)c2c(N)scc21,active
CCOC(=O)c1cnn(-c2cccc(Cl)c2)c1N,active
c1c(CN2CCc3ccccc32)sc2nnc(-c3ccccc3)n12,active
COc1ccc(S(=O)(=O)N(C)c2ccc(C(=O)N3CCOCC3)cc2)cc1OC,active
COc1ccc(OC)c(N2C(=O)C(Cl)=C(N3CCCCC3)C2=O)c1,active
Cc1ccc(-c2nn(C)c(=O)c3ccccc32)cc1S(=O)(=O)NCCO,active
CCCCCSc1nc2n(-c3ccccc3)[nH]cc-2c(=O)n1,active
CCCCSc1nc2n(-c3ccc(F)cc3)[nH]cc-2c(=O)n1,active
CCOC(=O)c1c2c(sc1NC(=O)CSc1nnc(CN3CCOCC3)n1C)CCCC2,active
CCOc1cc(C(=O)NCCOC)ccc1OC,active
CC(C)C1c2c(n[nH]c2-c2ccccc2)OC(N)=C1C#N,active
C=CCOc1ccc(C(CC)=NO)c(OC)c1,active
CCOc1cc(C2c3c(n[nH]c3-c3ccccc3)OC(N)=C2C#N)ccc1O,active
CCOC(=O)c1oc2ccc(S(=O)(=O)N3CCOCC3)cc2c1C,active
COc1cc(NC(=NS(=O)(=O)c2ccccc2)c2ccccc2)ncn1,active
Cc1cc2c(c(Br)c1)NC(=O)C2=C1SC(N2CCCCCC2)=NC1=O,active
NC1=NC(c2cn(-c3ccccc3)nc2-c2cccs2)N2c3ccccc3NC2=N1,active
CC(=O)O.NC1=NC(c2ccc(Br)cc2)N2c3ccccc3NC2=N1,active
NC1=NC(c2ccc(Cl)cc2)N2c3ccccc3NC2=N1,active
CCC1=NN=C2CC(c3ccccc3)CC(NO)=C12,active
CCN(CC)S(=O)(=O)c1cccc2cc(C(=O)O)c(O)cc21,decoy
O=C(CCn1c(=O)sc2ccccc21)Nc1nccs1,decoy
CCC(=O)N1CCc2cc(S(=O)(=O)NCCC(=O)Nc3cc(C)cc(C)c3)ccc21,decoy
CCOC(=O)c1csc(NC(=O)CSc2nnnn2CC)n1,decoy
C=CCSc1nc(=O)c(-c2ccccc2NC(C)=O)n[nH]1,decoy
CCN(CC)C(=O)CSc1nnc(CCNC(=O)OC(C)(C)C)o1,decoy
CCOC(=O)N1CCC(NC(=O)Cn2ncc3c4ccccc4n(C)c3c2=O)CC1,decoy
Cc1[nH]c(Nc2ccccc2)nc(=O)c1CCC(C)C,decoy
O=c1[nH]c(=O)n(C2CCCO2)cc1Br,decoy
COc1ccccc1N1CCN(C(CNS(=O)(=O)c2cccs2)c2cccnc2)CC1,decoy
CCC(=O)Nc1ccc(NC(=O)c2c(C)nc3ccccn32)cc1,decoy
O=C(Nc1ccc(CN2CCCCC2)cc1)c1ccc(Br)o1,decoy
NS(=O)(=O)c1ccc(NC(=O)CSc2nnc(-c3cnccn3)n2-c2ccccc2)cc1,decoy
O=c1cc(NCc2ccccc2)c2ccccc2o1,decoy
CCOC(=O)N1CCN(C(=O)CC(C(=O)N2CCc3ccccc32)n2ccnc2)CC1,decoy
COc1ccccc1NC(=O)CNS(=O)(=O)c1ccccc1,decoy
CCC(C)c1ccc(NC(=O)CC(C)=O)cc1,decoy
O=C(Cn1ncc2c1-c1ccccc1OC2)Nc1ccc(Cl)cn1,decoy
CN(Cc1cc(=O)[nH]c2ccccc12)C(=O)c1ccccc1,decoy
COCc1cc(=O)nc(Nc2nc3ccccc3o2)[nH]1,decoy
c1nc(COc2nsnc2N2CCOCC2)cs1,decoy
Cc1ccc(N(CN2C(=O)C3CC=CCC3C2=O)C(=O)c2ccco2)cc1Cl,decoy
COc1cccc(OCCCN2CCCCC2)c1,decoy
COc1ccc(OC)c(NC(=O)CCNS(=O)(=O)c2cccs2)c1,decoy
CCN1CCCC1CN(Cc1cc2cc(C)cc(C)c2[nH]c1=O)C(=O)Nc1ccccc1OC,decoy
N#CC1=C(SCc2ccccc2)NC(=O)C(C#N)C12CCCC2,decoy
COc1ccc(Cl)cc1C(=O)n1nc(C)cc1C,decoy
CC(C)C(=O)Nc1cc2c(cc1C(=O)c1ccccc1)OCCO2,decoy
CCN(CC)c1ccc(C(=O)OCC(=O)c2ccco2)cc1,decoy
Cc1cccc(NC(=O)COc2ccccc2)c1,decoy
Cc1ccc(-c2noc(-c3ccccc3C(=O)N3CCN(C)CC3)n2)cc1,decoy
Cl.COCCn1nnnc1CN1CCOCC1,decoy
COc1ccccc1N(CC(=O)NCc1ccccn1)S(C)(=O)=O,decoy
O=C(CCS(=O)(=O)c1cccc2nonc21)Nc1cccc2c1CCCC2,decoy
O=C(Nc1ccc(Cc2ccncc2)cc1)c1ccc(Br)o1,decoy
CCOC(=O)c1c(C)oc(NC(=O)COc2ccc(Cl)cc2C)c1C#N,decoy
COc1cc(NC(=O)c2ccc(NS(=O)(=O)c3c(C)noc3C)cc2)cc(OC)c1,decoy
Cc1cc(C)c(OCC(=O)Nc2cccc(O)c2)cc1C,decoy
Cc1nn(C)cc1CNC(=O)NC12CC3CC(CC(C3)C1)C2,decoy
Cc1noc(NS(=O)(=O)c2ccc(NC(=O)CSc3nc4c(cc3C#N)CCC4)cc2)c1C,decoy
O=C(c1ccc2snnc2c1)N1CCSCC1,decoy
Cc1c(NC2=NC(=O)C(CC(=O)Nc3ccccc3)S2)c(=O)n(-c2ccccc2)n1C,decoy
c1cc2[nH]snc2c2nc(C3CC3)nc12,decoy
Cc1cc(NC(=O)CS(=O)(=O)c2cn(Cc3ccccc3Cl)c3ccccc23)no1,decoy
CC(C)OC(=O)CSc1nnc(-c2ccccn2)n1C,decoy
Cc1cc(C(=O)N2CCc3ccccc32)c2ccccc2n1,decoy
COC(=O)C1C(=O)N2CCCSC2=C(C#N)C1c1cccs1,decoy
COc1ccc(OC)c(NS(=O)(=O)c2cc(OC)ccc2OC)c1,decoy
Cc1noc(C)c1S(=O)(=O)N(CC(=O)NCc1ccc(Cl)cc1)c1ccc2c(c1)OCO2,decoy
O=C(CCn1cnc2ccccc2c1=O)Nc1cccc(Cl)c1,decoy
CCC1=CC(=C2NNC(C)=C2c2nc3ccccc3n2C)C(=O)C(CN2CCN(C)CC2)=C1O,decoy
CCOC(=O)COc1ccc(S(=O)(=O)N2CCc3ccccc3C2)cc1,decoy
C=CCN(C(=O)CN1CCOCC1)c1nc(C)c(-c2ccccc2)s1,decoy
COc1ccc(OC)c(S(=O)(=O)N2CCC(C(=O)NC(C)c3ccccc3)CC2)c1,decoy
CSCCC(NC(=O)c1ccccc1)C(=O)NCc1ccco1,decoy
Cc1cccc(C2CC(c3ccc(Cl)cc3)N=C3N=C(N)NN32)c1,decoy
CCN(CC)S(=O)(=O)c1ccc(O)c(C(=O)OCC(=O)N(C)Cc2ccccc2)c1,decoy
Cc1cc(C)c2cc(CN(CC3CCCO3)C(=O)NC3CCCCC3)c(=O)[nH]c2c1,decoy
COc1cc(NC(=O)CCc2ccccc2)c(C(=O)O)cc1OC,decoy
Cc1cc2ccccc2n1CCNC(=O)c1c(C)onc1-c1ccccc1Cl,decoy
CCc1nnc(NC(=O)CCC(=O)NCC2CCCO2)s1,decoy
CCSc1nc(N2CCOCC2)c2c(c1C#N)CCCC2,decoy
Cc1ccc(OCc2nc(C#N)c(N3CCN(Cc4ccccc4)CC3)o2)cc1,decoy
Cc1c(C(=O)N2CCOCC2)sc2ncnc(N3CCc4ccccc4C3)c12,decoy
Clc1ccc(Cn2cc(C=Nn3cnnc3)c3ccccc32)cc1,decoy
Cc1nnc(SCCn2c(N3CCC(C)CC3)nc3c2c(=O)[nH]c(=O)n3C)s1,decoy
Cc1csc(NC(=O)C2CCCN2C(=O)OCC(C)C)n1,decoy
COC(=O)Nc1ccccc1C(=O)N1CCCCC1,decoy
O=C(O)CSc1nnc(Cc2ccccc2)n1-c1ccccc1,decoy
Cc1noc(C)c1S(=O)(=O)N1CCC(C(=O)NCc2ccc(C)cc2)CC1,decoy
CC(=O)Nc1nc(-c2ccc(Cl)cc2)nc(C)c1C(C)=O,decoy
CC(C)(C)c1[nH]n(-c2ccccc2)c2nc(=O)c(CNCc3ccco3)cc1-2,decoy
CCCCCCN1CC(=O)C(c2nc3ccccc3[nH]2)=C1N,decoy
COc1ccccc1-c1cc(N)n[nH]1,decoy
COc1cccc2cc(C(=O)N3CCc4ccccc43)c(=O)oc21,decoy
CCOC(=O)c1c(C)c(C(=O)N2CCCCCC2)sc1N,decoy
Cc1ccc(C(=O)Nc2ccc3c(c2)OCO3)cc1S(=O)(=O)N1CCCCC1,decoy
O=C(Nc1nc2ccccc2n1Cc1ccc(Cl)cc1)c1ccco1,decoy
CN1CCC(NC(=O)c2cccs2)CC1,decoy
CCc1ccc2[nH]c(=O)c(CN(CCN3CCCC3)C(=O)NC3CCCCC3)cc2c1,decoy
O=C(CSc1nnnn1C1CCCCC1)NCc1ccco1,decoy
C(=Cc1ccccc1)CSc1nnc(-c2ccncc2)n1Cc1ccco1,decoy
Cn1c2ccccc2nc1CCCCCN,decoy
CC(C)C(c1nnnn1C(C)(C)C)N(Cc1cccs1)Cc1ccccc1,decoy
COc1ccc(CNC(=O)C2COc3ccccc3O2)cc1,decoy
Cc1c(NC(=O)CN2c3cccc4cccc(c34)S2(=O)=O)c(=O)n(-c2ccccc2)n1C,decoy
CCn1c(SCC(=O)Nc2nnc(C)s2)nnc1-c1ccncc1,decoy
C=CCn1c(SCC(=O)NC2CCCCC2)nnc1-c1sc(N)nc1C,decoy
c1csc(-c2cn3c(n2)SCC3)c1,decoy
Cc1ccc(CNc2ccc3c(c2)ncn3C)cc1,decoy
Cc1ccc(Cn2[nH]nc3c(=O)nc(C4CCN(S(=O)(=O)c5ccc(C)cc5)CC4)nc2-3)cc1,decoy
CCOC(=O)N1CCN(C(=O)CSc2cc(C)nc3c(-c4ccccc4OC)c(C)nn32)CC1,decoy
CC(C)(C)n1nc2c(c1NC(=O)Cc1cccc3ccccc31)CS(=O)C2,decoy
CCNC(=O)C1CC(=O)N(c2ccc(Br)cc2)C1,decoy
CCOC(=O)N1CCC(NC(=O)c2cccn3c(=O)c4cc(Br)ccc4nc23)CC1,decoy
COc1ccccc1Nc1nc(N)nc(CN(C)C2CCCCC2)n1,decoy
COc1ccc(NS(=O)(=O)c2cc(OC)ccc2NC(=O)c2cc(C)oc2C)cc1,decoy
Cc1ccc(NS(=O)(=O)c2ccc(CCC(=O)O)cc2)cc1,decoy
CCN(CC)S(=O)(=O)c1ccc(-c2nnc(SCC(=O)Nc3ccc4c(c3)OCO4)o2)cc1,decoy
O=C(c1ccco1)N(Cc1cc2ccccc2[nH]c1=O)C1CCCCC1,decoy
CS(=O)(=O)N(CC(=O)N1CCOCC1)Cc1ccccc1,decoy
COc1ccccc1NCCC(=O)OCC(=O)Nc1ccc(Cl)cn1,decoy
CCCn1c(=O)[nH]nc1SCC(=O)NC(=O)Nc1ccc(C)cc1C,decoy
CN(C)S(=O)(=O)c1cccc(COC(=O)C2=COCCO2)c1,decoy
COc1ccc2c(c1OC)C(=O)OC2C1c2c(cc3c(c2OC)OCO3)CCN1C,decoy
Oc1ccc(N2CCN(C(c3nnnn3Cc3ccccc3)c3cccnc3)CC2)cc1,decoy
Cc1cccc(NC(=O)CN(C)S(=O)(=O)c2cccc3cccnc32)c1,decoy
COc1cccc(-c2nnc(SCCC(=O)O)n2C)c1,decoy
N#CCCN1CCN(S(=O)(=O)c2ccc(S(=O)(=O)NC3CC3)cc2)CC1,decoy
O=C(CS(=O)(=O)c1c[nH]c2ccccc21)Nc1ccc2c(c1)OCCO2,decoy
COc1ccc(Cc2nnc(SCC(=O)N3CCN(c4ccccc4)CC3)o2)cc1,decoy
COc1ccc(Cc2nnc(SCC(=O)NCc3ccco3)o2)cc1,decoy
COCCOC(=O)c1c(C)oc2ccc(O)c(CN3CCC(C)CC3)c21,decoy
O=C(CSc1nnnn1-c1ccccc1)N1CCc2ccccc21,decoy
CCOC(=O)C1CCN(C(=O)CN(c2ccc3c(c2)OCO3)S(C)(=O)=O)CC1,decoy
CCOC(=O)c1cnc2c(C(=O)OC)cccc2c1NCCN1CCOCC1,decoy
Cc1ccccc1C(=O)N(C)Cc1ccccc1,decoy
Cn1c2ccc(S(=O)(=O)NCC3CCCO3)cc2oc1=O,decoy
Cc1ccc(Cl)cc1N1CCN(C(=O)Cn2ccc3ccccc3c2=O)CC1,decoy
CCc1nnc(SCc2ccc(OC)c(Br)c2)n1N,decoy
COc1ccc(-c2c3c(c4nnc5ccccc5n42)n(C)c(=O)n(C)c3=O)cc1,decoy
COc1cccc(-c2nn(-c3ccccc3)cc2C(=O)Nc2nccs2)c1,decoy
Cc1ccc(-n2nnnc2SCC(=O)N2CCN(C(=O)c3ccco3)CC2)c(C)c1,decoy
O=S(=O)(c1ccc2c(c1)OCCO2)N1CCN(Cc2ccc3c(c2)OCO3)CC1,decoy
Cc1c(-c2ccc(C)cc2)[nH]n2c1nc1c(c2=O)CCCC1,decoy
O=C(O)CC(NS(=O)(=O)c1cccc2nsnc21)c1ccc(F)cc1,decoy
Cn1c(CSc2ncccn2)nnc1SCC(=O)N1CCCc2ccccc21,decoy
Cc1ccc2c(c1)nnn2C1CCN(S(=O)(=O)c2ccc(C(=O)N3CC(C)CC(C)C3)cc2)CC1,decoy
Cc1ccc(C2=CC(c3ccc(N(C)C)cc3)N3NN=NC3=N2)cc1,decoy
COC(=O)C(NC(=O)NCc1ccco1)C(C)C,decoy
CCCCCn1c(Br)nc2c1c(=O)n(CC(N)=O)c(=O)n2C,decoy
COc1ccc(C(=O)Nc2ncc3c(n2)CC(c2ccco2)CC3=O)cc1,decoy
CC(C)CCOc1cccc(OCC(=O)NC2CCS(=O)(=O)C2)c1,decoy
O=C1NCC(COCc2ccco2)O1,decoy
Brc1ccccc1-c1nc(-c2ccccc2)no1,decoy
Cc1cc(NC(=O)c2ccccc2NS(=O)(=O)c2cc(C)ccc2C)no1,decoy
COC(=O)c1cccc(NC(=O)CN(c2ccc3c(c2)OCO3)S(C)(=O)=O)c1C,decoy
Cc1cc(=O)nc(COc2ccccc2)[nH]1,decoy
O=C(NC1CCCCC1)n1c(=O)oc2ccc(Cl)cc21,decoy
CCC(=O)N1CCN(c2ccc(Cl)cc2NC(=O)Cc2ccccc2)CC1,decoy
CCC(Oc1ccccc1)C(=O)Nc1nc2ccccc2[nH]1,decoy
Nc1nnnn1NCc1cccc(OCc2ccccc2)c1,decoy
CCOc1ccc(N(CC(=O)NCc2ccco2)S(C)(=O)=O)cc1,decoy
Cc1noc(C)c1S(=O)(=O)N(CC(=O)N1CCn2c3ccccc3nc21)c1cc(C)cc(C)c1,decoy
CC1c2[nH]c3ccccc3c2CCN1C(=O)Nc1ccccc1,decoy
O=C(Nc1cccnc1)c1cc(-c2ccc(Br)cc2)on1,decoy
CC1CCCN(c2ccc(C(=O)NCc3cccs3)cn2)C1,decoy
Nc1nc(CSc2n[nH]c(-c3ccccc3)n2)nc(Nc2ccccc2)n1,decoy
O=C(Nc1cccc(F)c1)C1CC(=O)N(c2ccc(Br)cc2)C1,decoy
COc1ccccc1-c1cc(N)n(S(=O)(=O)c2ccc(F)c(C)c2)n1,decoy
Cn1c(=O)cc(SCC(=O)N2CCN(C(=O)c3ccco3)CC2)c2ccccc21,decoy
COc1ccc(C(=O)NCC(=O)O)cc1,decoy
O=C(Nc1ccc(Cl)cc1)C1CC2CCCC(C1)C2=O,decoy
Cc1ccc(C2CC(=O)N3CN(c4cccc(C)c4)CSC3=C2C#N)o1,decoy
COc1cc(CNc2ccc3[nH]c(=O)[nH]c3c2)ccc1OCC(=O)NC(C)(C)C,decoy
N#CCCN(C(=O)Nc1ccc(Cl)cc1)c1ccccc1,decoy
CC(C)CCNC(=O)CN(Cc1ccc2c(c1)OCO2)C(=O)Cn1nnc(-c2cccs2)n1,decoy
C=CCn1c(SCc2cccnc2)nnc1-c1ccncc1,decoy
Cc1nc(SCC(=O)Nc2ccc3c(c2)OCO3)c(C#N)c2c1CCCC2,decoy
CCOC(=O)c1sc(NC(=O)c2cccc(S(=O)(=O)N3CCN(C)CC3)c2)cc1C,decoy
O=C(COC(=O)C(O)c1ccccc1)NC12CC3CC(CC(C3)C1)C2,decoy
CS(=O)(=O)N(CC(=O)O)c1ccc(Oc2ccccc2)cc1,decoy
COC(=O)c1ccc2c(c1)[nH]c(=O)n(CCCCCC(=O)N1CCN(c3ccc(F)cc3)CC1)c2=O,decoy
Cc1onc(-c2ccccc2)c1C(=O)N1CCN(S(=O)(=O)c2ccc3c(c2)OCCO3)CC1,decoy
O=C1CC(C2CCCO2)C(=O)N1c1cccc(Cl)c1,decoy
CC(=O)OCC(=O)NCc1ccc2c(c1)OCO2,decoy
