SMILES,endpoint
O=c1oc(-c2ccco2)nc2ccccc21,active
Nc1nncn1C(=O)c1cccs1,active
CCOC(=O)c1c(C)n(C(=O)c2ccco2)c(=O)n1C(=O)c1ccco1,active
C#CCOC(=O)c1ccccc1C(=O)n1nnc2ccccc21,active
CCOC(=O)c1ccc(N=Cc2nc(-c3ccccc3)oc2OC(C)=O)cc1,active
CC(C)C(NC(=O)OC(C)(C)C)c1nnc(S(=O)(=O)Cc2c(F)cccc2Cl)o1,active
CCC(C)C(NC(=O)OC(C)(C)C)c1nnc(S(=O)(=O)Cc2cc(C)ccc2C)o1,active
CC(C)(C)OC(=O)NC(Cc1ccccc1)c1nnc(S(=O)(=O)Cc2cccc(F)c2)o1,active
CC(C)(C)OC(=O)NC(Cc1ccccc1)c1nnc(S(=O)(=O)Cc2ccccc2)o1,active
Cc1nn(C(=O)c2ccccc2)c2c1C(=O)CC(C)(C)C2,active
Cc1ccc(C(=O)n2cnnc2N)cc1C,active
CSc1nc(-c2ccco2)nn1C(=O)c1cccs1,active
COc1ccc(C(=O)n2nc(-c3ccco3)nc2SC)cc1OC,active
O=C(c1csc2c1CCCC2)n1cccn1,active
Cn1cnnc1SCc1ccc(C(=O)n2ncc(C#N)c2N)cc1,active
CCCC(=O)Nc1ccc(C(=O)n2nnc3ccccc32)cc1,active
CCSc1ccccc1C(=O)n1nnc2ccccc21,active
O=c1oc(-c2cccc(S(=O)(=O)N3CCOCC3)c2)nc2ccccc21,active
COc1ccc(OC)c(-c2cc(C(=O)Nc3c(C)nn(Cc4ccccc4)c3C)no2)c1,active
O=C(NCc1cccs1)c1cc(-c2cccs2)on1,active
COCCNC(=O)c1noc2c1CCc1cc(OC)ccc1-2,active
COc1ccc(S(=O)(=O)n2nc(OC(=O)c3cccs3)cc2N)cc1,active
COc1ccc2c(c1)CCc1c(C(=O)NCc3ccco3)noc1-2,active
COc1ccccc1-c1cc(C(=O)NCc2ccc(Cl)cc2)no1,active
COc1ccc2c(c1)CCc1c(C(=O)NCc3cccnc3)noc1-2,active
COc1ccc2c(c1)CCc1c(C(=O)NCCN3CCOCC3)noc1-2,active
COc1ccccc1-c1cc(C(=O)NCc2ccccc2)no1,active
Cc1nn(Cc2ccc(Cl)c(Cl)c2)c(C)c1NC(=O)c1cc(-c2ccc3c(c2)OCO3)on1,active
Cc1ccsc1C=c1sc2ncnn2c1=O,active
Cc1nn(Cc2ccccc2C)c(C)c1NC(=O)c1noc2c1CCc1ccccc1-2,active
O=C(Cn1nnc(-c2ccccc2)n1)OC1CCOC1=O,decoy
CCOc1ccc(OCC)c(NC(=O)C2CCN(c3nn4c(nc(C)cc4=O)s3)CC2)c1,decoy
O=C(CN1CCN(c2ccccc2)CC1)N1CCN(c2ccccc2)CC1,decoy
COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,decoy
Cc1nnc(SCC(=O)N2CCOCC2)s1,decoy
Cc1ccccc1Nc1nc(N)nc(CSc2nc3ccccc3c(=O)n2CCCO)n1,decoy
CCOc1ccccc1C(=O)NCc1ccc2c(c1)OCO2,decoy
CC(Oc1ccc(NC(=O)c2ccco2)cc1)C(=O)N1c2ccccc2CC1C,decoy
Cc1cc(=O)nc(SCC2(O)C3CC4CC(C3)CC2C4)[nH]1,decoy
COc1cc(C)c(C#N)c(OC)n1,decoy
C=CCn1c(SCC(=C)C)nc2c1c(=O)[nH]c(=O)n2C,decoy
O=C(CN1CC(c2ccccc2)CC1=O)Nc1cccc(F)c1,decoy
CN1CCN(c2ccc(NC(=O)COc3ccc(Cl)cc3Cl)cc2)CC1,decoy
CN(C(=O)c1cc2sccc2n1C)C1CCCCC1,decoy
O=C1C=C(N2CCN(C3=CC(=O)CCC3)CC2)CCC1,decoy
O=C(C=NO)NCc1cccnc1,decoy
Oc1c(C(c2cccs2)N2CCN(c3ccc(F)cc3)CC2)sc2ncnn12,decoy
COC(=O)c1cc(COc2cc(C)cc3oc(=O)c4c(c23)CCC4)c(C)o1,decoy
O=C(O)CSc1nnc(CNc2ccccc2Cl)n1-c1ccccc1,decoy
c1ccc(-c2noc(COc3ccc4c(c3)OCO4)n2)cc1,decoy
O=C(Nc1nnc(-c2ccncc2)s1)C1CCCO1,decoy
Cc1ccc(CN2C(=O)CCC2C(=O)NCc2ccc(F)cc2)cc1,decoy
COc1cc(C2C3=C(NNC3=C3C=C(Cl)C(C)=CC3=O)C(=O)N2Cc2cccnc2)ccc1O,decoy
COc1ccc(-c2nnc(SCC(=O)NC(C)c3ccccc3)o2)cc1OC,decoy
O=C1c2ccccc2C(=O)N1CCCSc1nc2ccccc2o1,decoy
CN(Cc1cccs1)CC(O)COCc1ccco1,decoy
CSc1ccccc1NC(=O)c1ccco1,decoy
COc1ccc(C2C(CC(=O)O)=C(O)C(=O)N2c2ccccc2)cc1,decoy
CCN(CC)c1ccc(NC(=O)CN2CCN(c3ccc(F)cc3)CC2)cc1,decoy
CCNC(=O)CC1C(=O)N(c2cccc(OC)c2)C(=O)N1CCOC,decoy
COc1ccc(CNc2oc(-c3ccccc3)nc2C#N)cc1,decoy
O=C(O)c1ccc(CSc2nnc(-c3ccco3)o2)cc1,decoy
O=c1nc(C2CCCN(S(=O)(=O)c3ccc(F)cc3)C2)nc2n(Cc3ccccc3)[nH]nc1-2,decoy
CC(C)Cc1ccc(S(=O)(=O)N2CCN(C(=O)c3ccco3)CC2)cc1,decoy
CCCCc1nc(NCCNC(=O)c2ccco2)c(C#N)c2c1CSC(C)(C)C2,decoy
COc1cccc(C2=NOC(C(=O)NC3CCCCC3)C2)c1,decoy
COc1cc2c(cc1OC)C(c1cccnc1)CC(=O)N2,decoy
CCOC(=O)N1CCN(C(=O)CN2c3ccccc3S(=O)(=O)C(C)(C)CC2=O)CC1,decoy
CCc1cccc(NC2c3ccccc3C(=O)N2c2cccnc2)c1,decoy
COc1ccc(N2CCN(C(=O)c3ccc(OCC4CCCO4)cc3)CC2)cc1,decoy
COc1c[nH]n(C2CCCCC2)c(=O)c1=O,decoy
Cc1cc(C)nc(SC2CCCCC2O)n1,decoy
CCCOc1ccc(N2CC(C(=O)NC(C)C)CC2=O)cc1,decoy
CN(Cc1ccccc1)C(=O)CSc1nc2ccccc2c(=O)n1Cc1ccco1,decoy
COc1ccc(N2CCCCn3c2nc2c3c(=O)[nH]c(=O)n2C)cc1,decoy
O=C(Nc1ccccc1)N(Cc1ccc2c(c1)OCO2)Cc1nc(=O)c2ccccc2[nH]1,decoy
Cc1cc2cc(CNC(=O)c3cc4ccccc4o3)ccc2n1C,decoy
O=S(=O)(NCCNS(=O)(=O)c1ccccc1)c1ccccc1,decoy
Cn1c(SCC(=O)Nc2ccc3cn[nH]c3c2)nnc1-c1cnccn1,decoy
CCOC(=O)c1ccccc1NC(=O)CN(c1cccc(OC)c1)S(C)(=O)=O,decoy
Nc1nc(CSCc2ccccc2)nc(N2CCOCC2)n1,decoy
CN1CCCCc2c(N)c3ccccc3nc21.O=C(O)c1cncc(Br)c1,decoy
CCc1c(C)[nH]c(=S)c(C#N)c1C,decoy
CCOC(=O)CN1C(=O)COc2ccc(Cl)cc21,decoy
O=C(N(CCN1CCOCC1)Cc1cccc(Cl)c1)N1CCOCC1,decoy
CCCNc1nc2c(c(=O)[nH]c(=O)n2C)n1CCc1ccccc1,decoy
CCOc1ccc(S(=O)(=O)N2CCCCC2)c2ccccc12,decoy
COc1ccccc1-n1cnc2cc(NS(=O)(=O)c3ccccc3)ccc21,decoy
COC(=O)c1cn(-c2ccccc2)nc1-c1cccnc1,decoy
COc1ccc(NC(=O)Cn2nnc(-c3ccccc3F)n2)cc1Cl,decoy
O=C(Nc1ccc(C(=O)NCc2ccccn2)cc1)c1ccco1,decoy
Cc1ccc2cc(C(c3nnnn3C3CCCC3)N3CCOCC3)c(=O)[nH]c2c1C,decoy
COc1ccc(S(=O)(=O)Cc2ccc(C(=O)NCCCN(C)c3ccccc3)o2)cc1,decoy
CC(=O)Nc1ccc(S(=O)(=O)Nc2nc(C)cc(-n3nc(C)cc3C)n2)cc1,decoy
CCCCNC(=O)CCCCCn1c(=O)[nH]c2cc(OC)c(OC)cc2c1=O,decoy
O=C(NC1CCCCCC1)C1CC(=O)N(Cc2ccccc2)C1,decoy
O=S(=O)(NC1=NCCCCCC1)c1cccs1,decoy
COc1ccc(CN2CCN(C(=O)c3cccs3)CC2)c(OC)c1OC,decoy
CCCCN(C)C(=O)C1CCC(=O)N(c2cc(OC)c(OC)c(OC)c2)C1c1ccc(OC)cc1,decoy
Cc1cc(N2CCN(C(=O)c3ccco3)CC2)n2ncc(-c3ccccc3)c2n1,decoy
Cc1[nH]c2ccccc2c1C(=O)CN1CCCCC1CCO,decoy
CC(C)n1c(SCCCc2ccccc2)nc2c1c(=O)[nH]c(=O)n2C,decoy
COCCSc1nnc(-c2cnccn2)o1,decoy
Cc1cc(C)nc(N2CCC(C(=O)N3CCN(c4cc(Cl)ccc4C)CC3)CC2)n1,decoy
CC(C)CN(CCNC(=O)CC1Oc2ccccc2NC1=O)CC(C)C,decoy
CCn1c(Cc2ccc(OC)cc2)nnc1SCC(=O)NC1CCCCC1,decoy
CCC(=O)N(c1ccc(F)cc1)C1C=CS(=O)(=O)C1,decoy
CCOC(=O)N1CCN(C(=O)c2cc(Cl)ccc2NC(=O)c2ccc(OC)cc2)CC1,decoy
CCOC(=O)c1ccc(NC(=O)CSc2nnc(CNC(=O)c3ccccc3F)o2)cc1,decoy
CCCCN(CC)CCNC(=O)CN(C)S(=O)(=O)c1ccc2c(c1)c(=O)n(C)c(=O)n2C,decoy
COC(=O)c1ccc(OCC(O)CN(CC(C)C)CC(C)C)cc1,decoy
CC(=O)N(c1ccc2oc(=O)sc2c1)S(=O)(=O)c1cccs1,decoy
COc1ccc(C(=O)N(Cc2ccc(N(C)C)cc2)C2CCS(=O)(=O)C2)cc1,decoy
c1ncn(CCCCOc2ccc3c(c2)CCC3)n1,decoy
CCCCc1noc2c1C(=NO)CC(c1ccccc1)C2,decoy
CCOC(=O)CSc1nnc(-c2cccc(Cl)c2)n1CC,decoy
CCOC(=O)c1oc2ccccc2c1CSc1nnnn1-c1ccc(OC)cc1,decoy
Cc1ccc2c(c1)c1nc3ccccc3nc1n2CCN1CCOCC1,decoy
COc1ccc2nc(NC(=O)c3ccoc3C)sc2c1,decoy
Cc1cnc(C(=O)OCC(=O)NC(=O)NC(C)C)cn1,decoy
CC(=O)NC(CCS(C)(=O)=O)C(=O)Nc1ccc(F)cc1Cl,decoy
COc1cccc(C(=O)N2CCN(S(=O)(=O)Cc3ccccc3)CC2)c1,decoy
O=C(NCc1cccnc1)c1cccc(Cl)c1,decoy
CCCN(CC(=O)c1cc(C)n(C)c1C)S(=O)(=O)c1cccc(C(F)(F)F)c1,decoy
COc1ccccc1-c1cc(C(=O)NC(C)C)no1,decoy
O=C(C1CCC(C(=O)N2CCc3ccccc32)CC1)N1CCc2ccccc21,decoy
CCc1ccc2[nH]c(=O)c(C(c3nnnn3CCOC)N3CCN(c4ccccc4F)CC3)cc2c1,decoy
COc1ccc(-n2c(SCC(=O)Nc3ccc(C(=O)O)cc3)nnc2-c2cccs2)cc1,decoy
COc1ccccc1N1C(=O)NC(=O)C(=CNc2c(C)n(C)n(-c3ccccc3)c2=O)C1=O,decoy
O=C(CCCc1nc(-c2ccccc2Cl)no1)NCc1cccnc1,decoy
CCCn1c(CNC(=O)c2ccccc2)nc2ccccc21,decoy
O=C(COC(=O)c1ccccn1)Nc1cc(Cl)ccc1Cl,decoy
CCOC(=O)c1ccc(NC(=O)C(CC)(CC)C(=O)OCC)cc1,decoy
CN(c1ccccc1C(=O)N1CCN(c2cccc(Cl)c2)CC1)S(C)(=O)=O,decoy
COc1ccc(CC(=O)OCc2cc3cccc(C)c3[nH]c2=O)cc1,decoy
COc1nc(-c2ccccc2)ccc1-c1noc(-c2ccccc2)n1,decoy
c1ccc(OCCCn2nnc(-c3ccc(N4CCOCC4)cc3)n2)cc1,decoy
CCS(=O)(=O)N1CCCC(C(=O)NCC2CCCO2)C1,decoy
c1ccc(CCCc2nc(-c3ccccn3)no2)cc1,decoy
O=C(Nc1nc(-c2cc3ccccc3oc2=O)cs1)c1ccco1,decoy
N#Cc1ccc(COC(=O)Cn2nnc(-c3ccccc3)n2)cc1,decoy
Cc1ccc(Cn2[nH]nc3c(=O)nc(C4CCN(S(=O)(=O)c5ccccc5)CC4)nc2-3)cc1,decoy
CN(C)C(=O)N1CCN(C(=O)N(C)C)CC1,decoy
COc1ccccc1NC(=O)N1CCn2c(nc3ccccc32)C1,decoy
CCOC(=O)CSc1nnc(NC(=O)c2cccc(S(=O)(=O)N3CCCCC3)c2)s1,decoy
O=C(Nc1ccon1)c1ccccc1Cl,decoy
CCOC(=O)C1CCCN(C(=O)c2ccc(CS(=O)(=O)Cc3ccccc3C)o2)C1,decoy
CC1(C)CC(=O)C2=C(C1)OC(N=CN1CCOCC1)=C(C#N)C2c1ccccc1,decoy
O=c1oc2ccccc2n1CCn1c2ccccc2c2nc3ccccc3nc21,decoy
COc1ccccc1C(=O)N1CCNC(=O)C1CC(=O)Nc1ccc(Cl)cc1,decoy
CC(=O)Nc1cc(-c2nn3c(C)nnc3s2)ccc1C,decoy
C=CCn1c(SCC(=O)NCC(=O)OCC)nnc1-c1cccc(OC)c1,decoy
CSc1nc2ccc(S(=O)(=O)N3CCOCC3)cc2s1,decoy
CS(=O)(=O)N1CCc2cc(C(=O)OCC(=O)c3ccccc3)ccc21,decoy
COc1ccc(-c2cc3ccccc3n2CC(O)CN2CCN(CCO)CC2)cc1,decoy
COc1ccc2c(c1)oc1nc(-c3cc(OC)c(OC)c(OC)c3)n(Cc3ccco3)c(=O)c1c2=O,decoy
O=C(CC1CCCCC1)NCC1CCCO1,decoy
COC(=O)C1=C(C)N=C2N=CNN2C1c1ccccn1,decoy
CCOC(=O)c1ccc(N2CSC3=C(C#N)C(c4cccs4)CC(=O)N3C2)cc1,decoy
COc1cccc(OC)c1OCCCSc1nc(=O)cc(C)[nH]1,decoy
COc1ccc(Nc2nc(CC(C)=O)ns2)cc1OC,decoy
O=C(CCNS(=O)(=O)c1ccc(Cl)cc1)NCc1ccccn1,decoy
O=C(C=CN1CCOCC1)c1cc2ccccc2o1,decoy
CCCCNc1cc(=O)n(C)c(=O)[nH]1,decoy
CC(C)c1cc(C(=O)Nc2ccc3c(c2)OCO3)no1,decoy
O=C(Cn1c2ccccc2nc1S(=O)(=O)Cc1ccccc1)N1CCCCC1,decoy
O=C(CSc1nc(C2CC2)nc2sc3c(c21)CCCC3)NCc1ccco1,decoy
COCc1cc(C)c(C#N)c(=S)[nH]1,decoy
Cc1cc(C)n2nc(C(=O)Oc3ccc4c(c3)OCO4)nc2n1,decoy
COc1ccc(NC(=O)C23CCC(C)(C(=O)O2)C3(C)C)cc1,decoy
O=C(NCCc1ccc(Cl)cc1)C1CCN(S(=O)(=O)N2CCC3(CC2)OCCO3)CC1,decoy
COc1cc(C(=O)N2CCN(c3cccc(C)c3C)CC2)cc(OC)c1OC,decoy
C=CCn1cnc2c(c3nc4ccccc4nc3n2N=Cc2cccc(OC)c2)c1=O,decoy
COc1cc2c(cc1OC)CN(C(=O)C(C)(C)C)CC2,decoy
COc1ccccc1CNC(=O)c1cnc2sccn2c1=O,decoy
CCOC(=O)c1nnn(-c2nonc2N)c1COc1cc(C)c(Cl)c(C)c1,decoy
COc1cc2[nH]c(=S)n(CCCN3CCOCC3)c(=O)c2cc1OC,decoy
COc1ccc(-c2cc(C(=O)O)c(C)o2)cc1OC,decoy
O=C(NCCc1ccccc1)C1CCN(S(=O)(=O)c2ccc(-c3nn[nH]n3)cc2)CC1,decoy
CCCN1C(=O)c2ccccc2NC1c1ccc(OC)cc1O,decoy
C=C(c1ccc(OCCO)cc1)c1ccc(OCCO)cc1,decoy
COCCSc1nnc(NC(=O)COC)s1,decoy
COC(=O)c1c(C)n(Cc2ccc3c(c2)OCO3)c2ccc(O)cc21,decoy
Cc1nn(-c2ccc(F)cc2)c2sc(C(=O)OCC(=O)N3CCC(C)CC3)cc12,decoy
Clc1ccc(Cn2nnc(-c3ccc(N4CCOCC4)cc3)n2)cc1,decoy
COc1ccc(-n2c(Cc3cc(=O)[nH]c(=O)[nH]3)nnc2SCC(=O)N2CCCC2)cc1,decoy
Cc1ccccc1NC(=O)C1Cc2ccccc2C(=O)O1,decoy
CCOc1ccc2ccccc2c1C(=O)N1CCN(c2ccccc2)CC1,decoy
CCOC(=O)C=c1sc(=Cc2ccc3c(c2)OCCO3)c(=O)n1CC(=O)NCC1CCCO1,decoy
Cc1cc(C)cc(N(CC(=O)NCC2CCCO2)C(=O)CN2C(=O)COc3ccccc32)c1,decoy
CCN(CC)S(=O)(=O)c1cccc(C(=O)Nc2cc(C)nn2-c2nc(C)cc(C)n2)c1,decoy
Cc1nc2ccc3[nH]snc3c2n1,decoy
COc1ccc(NC(=O)CC2Oc3ccccc3NC2=O)cc1,decoy
O=C(NCCCN1CCOCC1)c1cc2c(s1)CSC2,decoy
COc1ccc(-c2nn3c(nnc3-c3ccccc3)s2)cc1,decoy
COc1cc(C2c3c(n[nH]c3-c3ccccn3)OC(N)=C2C#N)cc(OC)c1OC,decoy
Cn1nnnc1SCC(=O)N1CCN(Cc2ccccc2)CC1,decoy
Cc1cc(NC(=O)CCC(=O)N(c2ccc(F)cc2)C(C(=O)NC2CCCC2)c2ccncc2)no1,decoy
CCOc1ccc(Oc2nc(NCC(C)C)nc(N(C)C)n2)nn1,decoy
CCC(=O)Nc1cnc(NC(=O)c2cccc(F)c2)cc1C,decoy
O=C(CSc1ncccn1)NC(=O)NCc1ccccc1,decoy
CCCN1Cc2cccc(C(=O)NCc3ccc4c(c3)OCO4)c2C1=O,decoy
O=C(C1CC1)N1CCc2cc(S(=O)(=O)NC3CCN(Cc4ccccc4)CC3)ccc21,decoy
COc1ccc(C(c2nnnn2C2CCCCC2)N2CCN(c3ccc(OC)cc3)CC2)cc1,decoy
CN(C)CCN1CC(C(=O)O)CC1=O,decoy
