SMILES,endpoint
CCCn1cc2c(n1)nc(NC(=O)Nc1ccc3c(c1)OCO3)n1nc(-c3ccco3)nc21,active
OC(c1cc(C(F)(F)F)nc2c1cccc2C(F)(F)F)C1CCCCN1,active
CC1(C)CC(NC2NC=Nc3c2ncn3C2OC(CO)C(O)C2O)CC(C)(C)N1,active
CN1CCc2c(sc(N)c2C(=O)NN)C1,active
C=CCn1c(Br)nc2c1ncnc2N,active
CCCn1c2[nH]c(C34CCC(C(=O)N5CCC(C(=O)O)CC5)(CC3)CC4)nc2c(=O)n(CCC)c1=O,active
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,active
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],active
CCCOc1cc(NC(=O)CC)nc(SCCC)n1,active
Cc1ccc2c(c1)-c1nc(N)sc1C2,active
Cn1c2nc[nH]c2c(=O)n(C)c1=O,active
CCc1nc2c3[nH]c(C)nc3c3[nH]c(C)nc3c2[nH]1,active
NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,active
CCCn1c(=O)c2c(ncn2CCN(CC)CCO)n(CCc2ccc(N)cc2)c1=O,active
Cn1cnc2c1ncnc2NC1CCCC1,active
Nc1nc(C#Cc2ccccc2)nc2c1ncn2C1OC(CO)C(O)C1O,active
N#Cc1ccc(NC(=O)C2CC2)nc1-c1ccco1,active
CCOC(=O)c1c(N)sc2c1CCN(C(=O)C(CSC(c1ccccc1)(c1ccccc1)c1ccccc1)NC(=O)OC(C)(C)C)C2,active
Nc1nc(NCCOCCOCC[NH3+])nc2nc(-c3ccco3)nn21,active
N#Cc1c(N)nc(-c2ccco2)cc1-c1cccc(OC(F)(F)F)c1,active
CC1OC(n2cnc3c2ncnc3NC2CCCC2)C(O)C1NC(=O)C1CCCCC1C(=O)c1cccs1,active
CCC(=C(CC)c1ccc(O)cc1)c1ccc(O)cc1,active
[H]c1cc(C(=O)c2c(N)sc3c2CCCC3)cc([H])c1Cl,active
CNc1nc(Cl)nc2c1ncn2C1SC(C(=O)NCCC(C)C)C(O)C1O,active
c1ccc(-c2nc(-c3ccccc3)c3nc(C4CCCCC4)nc-3[nH]2)cc1,active
N#Cc1c(N)nc(SCCO)c(C#N)c1-c1ccc2c(c1)OCO2,active
N#Cc1c(=O)[nH]c2ccc(OCC(=O)NCc3ccc(Cl)c(Cl)c3)cc2c1CCc1ccccc1,active
CCCn1c2nc(-c3cc(OCc4nc5c(cc(C(F)(F)F)cc5C(F)(F)F)[nH]4)nn3C)[nH]c2c(=O)n(CCC)c1=O,active
OCCNc1nc2ccsc2c(-c2nccs2)n1,active
CC(C)c1nc2c(nc(-n3nccn3)n2C)c(N)n1,active
Cn1c2cc(-c3ccc(S(=O)(=O)N4CCN(Cc5ccc(F)cc5F)CC4)cc3)[nH]c2c(=O)n(C)c1=O,active
O=c1[nH]c2ccccc2nc1-c1cc(Cl)n[nH]1,active
[H]CCC([H])n1c2nc(C3CCCC3)[nH]c2c(=O)n(C([H])CC[H])c1=O,active
Cc1c(C(=O)Nc2ccccc2)sc(N)c1C(N)=O,active
C=CCN1c2nc(-c3cc(OC)no3)[nH]c2C2=NC(CC)CN2C1=O,active
Cn1nc(C(F)(F)F)c(CN2CCN(c3nc4nc(-c5ccco5)nn4c(N)n3)CC2)c1Cl,active
